aX,aY,aZ,gX,gY,gZ
0.429,0.140,0.872,1.282,-9.949,-1.648
0.427,0.136,0.868,1.343,-10.376,-1.709
0.432,0.130,0.869,1.770,-11.108,-1.587
0.433,0.121,0.871,1.404,-11.169,-1.282
0.435,0.116,0.877,0.732,-10.803,-1.099
0.436,0.119,0.882,-0.122,-10.437,-1.343
0.436,0.133,0.893,-0.793,-9.888,-1.648
0.430,0.144,0.899,-0.854,-9.155,-1.953
0.318,-0.866,2.178,-40.283,-16.357,-54.199
0.318,-1.016,2.430,-54.871,-17.212,-62.134
0.170,-1.053,2.634,-70.007,-15.259,-70.190
-0.073,-0.972,2.774,-87.158,-7.629,-76.660
-0.297,-0.861,2.943,-95.642,8.179,-78.430
-0.533,-0.795,3.037,-87.708,31.616,-75.439
-0.780,-0.755,2.991,-69.885,62.500,-68.909
-1.017,-0.727,2.811,-43.396,100.891,-60.303
-1.190,-0.737,2.494,-10.437,144.897,-49.072
-1.294,-0.771,2.111,20.020,193.542,-34.485
-1.368,-0.756,1.747,43.396,240.723,-15.991
-1.395,-0.669,1.415,62.927,280.457,7.751
-1.372,-0.535,1.160,82.458,309.814,39.368
-1.306,-0.450,1.004,100.464,322.998,78.308
-1.215,-0.408,0.830,114.380,314.941,119.812
-1.106,-0.331,0.516,123.657,288.330,158.081
-1.001,-0.202,0.132,126.282,252.502,190.918

-0.856,-0.072,-0.193,115.967,216.675,218.567
-0.659,0.023,-0.386,94.421,184.448,240.051
-0.454,0.103,-0.480,71.777,157.166,252.747
-0.275,0.161,-0.524,55.664,135.498,256.165
-0.135,0.224,-0.526,45.166,117.737,250.732
-0.026,0.315,-0.497,36.133,101.929,238.892
0.067,0.374,-0.434,27.832,86.548,221.924
0.136,0.434,-0.355,19.592,70.496,201.660
0.178,0.534,-0.273,9.949,54.382,180.786
0.219,0.636,-0.194,1.099,40.466,162.537
0.269,0.702,-0.104,-5.676,29.724,147.766
0.313,0.743,-0.015,-11.414,20.935,135.925
0.359,0.762,0.085,-17.761,13.855,125.793
0.402,0.770,0.199,-23.315,7.629,116.638
0.427,0.778,0.301,-26.245,1.770,107.605
0.442,0.780,0.383,-26.367,-3.845,99.304
0.466,0.773,0.459,-25.269,-8.789,91.431
0.497,0.742,0.520,-23.254,-13.428,82.703
0.516,0.691,0.579,-20.874,-17.456,71.472
0.520,0.651,0.629,-18.616,-21.362,57.922
0.501,0.627,0.654,-16.846,-24.292,43.640
0.474,0.599,0.670,-15.747,-24.719,30.579
0.456,0.568,0.687,-16.357,-22.278,20.020
0.440,0.546,0.713,-19.287,-17.822,11.841
0.431,0.536,0.753,-23.193,-11.841,6.470
0.433,0.523,0.794,-25.513,-6.897,3.479
0.438,0.514,0.833,-25.024,-2.991,2.380
0.448,0.491,0.857,-22.400,-0.732,2.625
0.460,0.454,0.863,-18.188,-0.244,3.662
0.474,0.420,0.860,-13.672,-1.465,4.395
0.488,0.391,0.857,-10.193,-2.869,4.822
0.496,0.351,0.852,-7.263,-4.700,4.517
0.503,0.309,0.845,-5.188,-6.836,3.540
0.505,0.280,0.831,-4.944,-8.667,1.160
0.500,0.261,0.824,-5.127,-9.888,-1.831
0.491,0.252,0.824,-6.104,-10.498,-4.456
0.481,0.250,0.833,-7.690,-10.376,-6.592
0.472,0.247,0.844,-8.362,-10.620,-8.362
0.462,0.244,0.846,-8.057,-11.047,-9.216
0.454,0.241,0.847,-7.202,-11.414,-9.460
0.450,0.250,0.855,-6.165,-11.841,-9.216
0.445,0.255,0.858,-5.005,-12.695,-8.301
0.439,0.246,0.859,-3.174,-13.367,-6.775
0.439,0.230,0.844,-1.160,-14.465,-5.554
0.442,0.228,0.839,-0.305,-14.832,-5.066
0.443,0.219,0.837,-0.671,-14.282,-4.639
0.447,0.207,0.840,-1.648,-13.672,-4.395
0.451,0.200,0.836,-2.747,-12.878,-4.150
0.454,0.201,0.833,-4.028,-11.536,-3.906
0.455,0.209,0.842,-5.371,-10.010,-3.784
0.461,0.221,0.860,-7.385,-8.606,-3.357
0.472,0.226,0.873,-7.996,-7.751,-2.441
0.485,0.227,0.891,-6.470,-7.812,-1.892
0.495,0.222,0.885,-4.700,-8.423,-1.160
0.501,0.206,0.880,-3.357,-9.094,-0.549
0.505,0.200,0.873,-2.869,-9.583,-0.610
0.504,0.200,0.869,-2.930,-9.888,-1.404
0.501,0.210,0.870,-2.869,-10.193,-1.831
0.501,0.208,0.875,-2.930,-10.437,-2.136
0.502,0.207,0.876,-2.869,-10.315,-2.319
0.502,0.210,0.878,-2.625,-10.193,-2.808
0.501,0.216,0.880,-2.197,-10.132,-3.052
0.500,0.219,0.883,-1.465,-10.437,-3.296
0.500,0.217,0.884,-0.732,-10.742,-3.845
0.496,0.218,0.878,0.000,-11.536,-5.432
0.481,0.233,0.871,0.854,-12.085,-7.690
0.468,0.242,0.860,1.465,-12.268,-9.460
0.458,0.244,0.857,1.526,-11.841,-10.132
0.454,0.239,0.856,1.404,-11.169,-10.132
0.449,0.232,0.857,1.282,-10.437,-9.705
0.439,0.227,0.860,1.892,-9.949,-9.216
0.429,0.233,0.858,2.686,-9.216,-8.728
0.419,0.240,0.856,3.662,-8.606,-7.446
0.415,0.237,0.858,5.127,-7.935,-5.798
0.413,0.228,0.855,7.202,-7.690,-4.211
0.415,0.212,0.843,8.362,-8.606,-3.418
0.425,0.193,0.830,8.850,-9.705,-3.174
0.429,0.177,0.817,8.179,-10.803,-3.662
0.431,0.167,0.807,6.470,-11.536,-4.578
0.433,0.162,0.808,4.456,-11.230,-5.493
0.431,0.162,0.813,1.831,-10.315,-6.409
0.428,0.161,0.825,-0.549,-9.766,-7.263
0.426,0.166,0.835,-1.831,-9.277,-7.568
0.419,0.175,0.848,-2.014,-8.972,-7.019
0.413,0.181,0.861,-1.831,-8.972,-5.737
0.417,0.194,0.879,-1.343,-9.460,-4.089
0.423,0.194,0.882,-0.061,-10.071,-1.831
0.431,0.183,0.884,1.831,-11.841,0.366
0.438,0.172,0.876,3.601,-13.184,1.587
0.443,0.162,0.864,4.028,-13.550,1.892
0.445,0.159,0.864,3.418,-13.489,1.526
0.447,0.152,0.875,2.380,-12.939,0.793
0.448,0.149,0.884,0.671,-12.695,0.122
0.443,0.155,0.889,-0.732,-12.939,-1.160
0.434,0.175,0.906,-1.526,-12.512,-2.319
0.424,0.195,0.916,-1.770,-11.597,-2.319
0.417,0.208,0.934,-0.305,-10.681,-1.587
0.415,0.204,0.931,2.380,-10.193,-0.366
0.411,0.208,0.922,4.578,-9.521,0.916
0.411,0.196,0.910,6.042,-9.460,1.953
0.417,0.186,0.897,7.019,-8.911,2.686
0.423,0.179,0.886,6.531,-8.362,2.625

