aX,aY,aZ,gX,gY,gZ
-0.057,0.027,1.072,-8.972,10.071,0.916
-0.048,0.080,1.105,-14.832,14.038,2.014
-0.059,0.096,1.118,-15.747,14.832,2.869
-0.109,0.083,1.094,-13.428,12.512,3.235
-0.156,0.055,1.063,-12.817,8.911,2.930
-0.176,0.023,1.069,-13.855,4.700,2.747
-0.182,-0.005,1.106,-15.686,-1.648,2.991
-0.161,-0.025,1.136,-15.137,-10.620,3.113
-0.128,-0.018,1.160,-10.315,-21.057,3.418
-0.123,0.027,1.199,0.488,-30.823,3.113
-0.136,0.115,1.245,20.752,-37.476,3.906
-0.137,0.146,1.314,49.683,-39.307,5.493
-0.156,0.111,1.358,79.407,-36.316,6.348
-0.235,0.048,1.401,100.098,-30.029,5.432
-0.298,-0.043,1.442,104.614,-21.973,3.601
-0.318,-0.066,1.449,95.215,-12.024,1.587
-0.294,-0.075,1.470,77.271,-1.343,1.343
-0.255,-0.114,1.502,59.326,8.667,3.601
-0.201,-0.165,1.571,44.189,14.648,6.409
-0.183,-0.206,1.626,27.588,13.794,7.935
-0.180,-0.205,1.668,10.742,6.470,8.972
-0.181,-0.212,1.681,-0.977,-4.211,10.803
-0.207,-0.216,1.657,-12.634,-18.127,11.719
-0.240,-0.194,1.615,-20.203,-32.043,10.315
-0.266,-0.198,1.599,-24.475,-43.274,7.446
-0.279,-0.203,1.547,-30.640,-51.086,3.113
-0.285,-0.209,1.436,-39.063,-53.406,-1.770
-0.273,-0.215,1.314,-47.913,-46.570,-6.897
-0.246,-0.207,1.251,-62.134,-31.311,-13.367
-0.222,-0.140,1.260,-78.430,-13.184,-20.386
-0.205,-0.014,1.317,-92.957,2.380,-26.306
-0.199,0.085,1.330,-99.792,11.780,-28.137
-0.199,0.127,1.333,-97.473,14.526,-26.001
-0.202,0.156,1.328,-88.135,12.085,-23.376
-0.196,0.178,1.284,-72.876,6.714,-22.095
-0.205,0.205,1.248,-56.702,-0.061,-21.240
-0.238,0.228,1.160,-38.940,-6.592,-19.958
-0.257,0.227,1.113,-24.048,-11.353,-16.602
-0.267,0.222,1.086,-14.282,-14.282,-13.000
-0.264,0.223,1.053,-6.592,-14.648,-9.094
-0.242,0.218,1.056,-1.343,-12.817,-5.005
-0.213,0.190,1.083,4.456,-9.827,-2.441
-0.197,0.174,1.119,12.512,-7.202,-1.160

0.781,0.057,-1.980,-115.601,153.381,-34.180
0.816,0.443,-2.204,-84.656,114.990,-58.350
0.761,0.652,-2.541,-50.720,56.152,-63.599
0.549,0.625,-2.643,13.611,1.953,-55.908
0.455,0.496,-2.192,100.403,-44.556,-39.795
0.073,0.283,-1.677,173.401,-92.285,-21.179
-0.704,0.091,-0.823,217.590,-136.169,-11.414
-1.003,-0.131,0.384,242.493,-177.002,-3.845
-0.896,-0.497,1.303,265.991,-210.022,1.770
-0.751,-0.858,1.785,261.963,-213.806,-2.014
-0.416,-1.089,2.147,211.304,-179.687,-15.808
-0.049,-1.046,2.448,129.639,-132.385,-32.776
-0.039,-0.892,2.541,45.044,-103.638,-45.349
-0.190,-0.822,2.598,-17.090,-94.116,-47.241
-0.330,-0.710,2.612,-61.584,-88.684,-43.213
-0.384,-0.579,2.608,-89.233,-80.627,-36.438
-0.401,-0.467,2.560,-100.647,-68.848,-30.212
-0.410,-0.250,2.395,-97.778,-51.025,-26.428
-0.392,-0.011,2.256,-81.665,-24.658,-19.409
-0.306,0.158,2.203,-62.439,5.676,-6.897
-0.145,0.228,2.074,-42.725,30.640,6.531
-0.051,0.208,1.820,-26.917,45.898,17.944
0.048,0.109,1.606,-24.109,53.772,25.757
0.187,0.017,1.465,-32.776,55.237,28.137
0.262,0.011,1.351,-45.349,49.011,25.208
0.209,-0.013,1.194,-54.260,36.072,19.958
0.145,-0.045,1.092,-50.964,20.874,13.672
0.098,-0.093,1.029,-36.011,8.240,7.324
0.025,-0.083,0.987,-14.709,-1.282,1.160
-0.040,-0.079,0.946,6.409,-6.775,-2.502
-0.087,-0.052,0.934,21.240,-9.705,-3.906
-0.093,-0.023,0.938,29.541,-12.329,-4.089
-0.067,-0.005,0.988,31.616,-16.174,-3.723
-0.056,-0.001,1.022,25.818,-22.400,-3.296
-0.034,-0.000,1.031,17.212,-28.687,-4.211
-0.025,-0.009,1.034,9.644,-33.020,-5.981
-0.043,0.006,1.031,0.854,-35.095,-7.996
-0.074,0.013,1.049,-7.935,-34.058,-9.094
-0.076,0.011,1.134,-13.000,-29.602,-9.338
-0.102,0.001,1.164,-17.395,-26.550,-9.155
-0.121,0.021,1.181,-19.043,-24.902,-9.155
-0.138,0.025,1.190,-16.479,-22.095,-8.118
-0.142,0.032,1.233,-12.634,-18.921,-6.836
-0.118,0.023,1.281,-5.249,-18.433,-5.188
-0.103,-0.008,1.240,4.333,-21.240,-3.296
-0.101,-0.049,1.177,12.634,-23.010,-1.526
-0.125,-0.085,1.157,16.296,-21.484,-0.122
-0.119,-0.092,1.136,18.066,-17.456,0.122
-0.098,-0.101,1.112,19.287,-12.512,-0.549
-0.106,-0.098,1.096,15.259,-7.507,-2.441
-0.094,-0.051,1.108,5.432,-2.808,-4.395
-0.082,0.002,1.121,-4.150,0.732,-5.798
-0.088,0.015,1.127,-8.728,2.930,-6.287
-0.074,0.039,1.107,-11.353,3.296,-6.165
-0.063,0.075,1.069,-12.329,2.686,-5.859
-0.059,0.060,1.072,-9.644,1.221,-4.883
-0.068,0.028,1.049,-6.287,-2.197,-3.540
-0.077,-0.000,0.999,-3.235,-5.493,-2.441
-0.066,-0.051,0.968,-2.136,-5.798,-0.732
-0.069,-0.078,0.966,-4.272,-4.395,0.305
-0.075,-0.080,0.969,-7.690,-3.906,0.061
-0.076,-0.089,0.981,-9.888,-3.906,-0.610
-0.081,-0.066,1.005,-13.672,-1.892,-2.258
-0.100,-0.007,1.040,-15.198,1.892,-3.845
-0.096,0.031,1.089,-10.620,5.066,-4.578
-0.085,0.027,1.130,-2.991,4.883,-4.150
-0.101,0.046,1.114,7.996,1.343,-3.845
-0.102,0.014,1.130,21.118,-3.784,-3.418
-0.105,-0.019,1.109,29.785,-9.766,-3.418
-0.135,-0.044,1.058,32.959,-12.634,-3.662
-0.149,-0.082,1.051,32.104,-10.315,-3.662
-0.137,-0.102,1.073,27.588,-6.165,-3.906
-0.151,-0.112,1.079,20.752,-3.418,-4.761
-0.154,-0.096,1.090,10.681,-2.319,-5.188
-0.135,-0.057,1.117,0.793,-2.136,-5.371
-0.119,-0.018,1.147,-2.686,-2.808,-4.822
-0.110,-0.012,1.172,2.258,-3.906,-3.662
-0.105,-0.033,1.184,8.789,-6.531,-2.747
-0.129,-0.075,1.195,16.357,-9.583,-2.869
-0.130,-0.091,1.183,23.437,-13.306,-5.310
-0.115,-0.071,1.162,25.452,-17.212,-8.118
-0.126,-0.070,1.134,24.902,-19.043,-9.277
-0.142,-0.058,1.097,23.193,-18.188,-9.460
-0.152,-0.042,1.063,19.287,-15.930,-8.423
-0.155,-0.054,1.070,12.695,-14.099,-6.714
-0.168,-0.057,1.099,4.211,-13.489,-6.226
-0.168,-0.067,1.092,-3.296,-13.428,-7.690
-0.151,-0.055,1.074,-9.888,-11.658,-9.705
-0.145,-0.028,1.093,-15.503,-7.690,-10.742
-0.144,-0.020,1.126,-16.785,-4.395,-10.132
-0.136,-0.016,1.139,-14.038,-3.235,-9.216
-0.131,-0.020,1.134,-9.033,-3.174,-8.484
-0.139,-0.025,1.100,-2.930,-3.174,-7.507
-0.156,-0.032,1.065,0.854,-2.380,-5.920
-0.156,-0.039,1.025,2.136,-0.671,-4.517
-0.129,-0.050,0.985,2.502,1.221,-3.540
-0.105,-0.050,0.950,1.465,3.235,-3.235
-0.101,-0.041,0.935,0.061,5.066,-2.930
-0.101,-0.031,0.946,-0.305,6.958,-2.563
-0.097,-0.038,0.971,-0.916,9.033,-2.075
-0.103,-0.045,1.003,-3.662,10.742,-1.709
-0.115,-0.039,1.033,-7.996,11.780,-1.770
-0.119,-0.026,1.064,-9.033,12.756,-2.441
-0.118,-0.001,1.089,-7.202,13.000,-3.174
-0.091,0.003,1.115,-3.418,11.780,-3.174
-0.094,0.020,1.142,-0.244,8.179,-2.441
-0.074,-0.004,1.179,3.540,2.991,-1.404
-0.061,-0.028,1.221,8.423,-2.808,-0.977
-0.093,-0.047,1.252,13.245,-9.399,-2.136
-0.132,-0.051,1.275,15.381,-15.564,-2.991
-0.163,-0.051,1.315,14.648,-19.470,-3.479
-0.195,-0.055,1.376,12.878,-21.729,-3.906
-0.247,-0.100,1.431,10.742,-24.597,-4.395
-0.242,-0.085,1.496,5.493,-27.954,-6.531
-0.206,-0.045,1.527,-0.732,-30.640,-8.484
-0.193,-0.008,1.539,-7.202,-32.104,-8.850
-0.188,0.013,1.551,-12.451,-32.410,-7.446
-0.189,0.015,1.535,-14.099,-32.532,-5.127
-0.192,0.001,1.512,-12.329,-32.227,-3.479
