aX,aY,aZ,gX,gY,gZ
0.209,0.710,0.774,-0.366,114.441,-10.010
0.239,0.708,0.732,0.122,111.694,-13.855
0.257,0.701,0.697,1.770,107.178,-18.677
0.269,0.681,0.656,4.089,99.854,-24.597
0.283,0.639,0.633,6.165,89.905,-31.677
0.273,0.596,0.605,7.507,78.491,-39.612
0.251,0.568,0.549,7.507,66.650,-48.157
0.227,0.543,0.508,6.409,56.274,-55.664
0.199,0.522,0.475,4.700,48.828,-61.462

0.182,0.510,0.479,3.052,43.457,-64.941
-0.001,0.792,1.806,1.160,46.509,77.515
-0.002,0.821,1.745,8.667,54.932,75.745
0.026,0.817,1.673,13.550,64.087,73.547
0.070,0.806,1.603,14.465,75.073,69.946
0.107,0.798,1.535,13.367,86.243,63.293
0.131,0.793,1.473,12.146,96.130,54.016
0.153,0.792,1.414,11.108,104.065,43.762
0.174,0.787,1.357,10.193,109.192,33.936
0.190,0.743,1.307,10.254,110.291,24.597
0.194,0.748,1.266,12.329,108.032,14.954
0.190,0.694,1.174,14.771,102.966,6.958
0.186,0.701,1.077,17.029,97.717,0.427
0.180,0.634,0.968,18.372,93.445,-3.723
0.185,0.553,0.881,18.738,90.881,-7.446
0.187,0.521,0.813,16.479,89.172,-12.451
0.188,0.531,0.770,11.658,87.463,-17.151
0.187,0.543,0.740,6.897,84.717,-20.264
0.202,0.526,0.713,4.211,80.933,-22.705
0.221,0.497,0.677,2.869,75.745,-25.818
0.237,0.465,0.607,1.282,69.580,-30.762
0.247,0.451,0.546,-1.160,63.660,-37.109
0.249,0.425,0.505,-4.639,58.838,-43.823
0.243,0.439,0.475,-9.155,53.955,-51.086
0.224,0.437,0.431,-13.428,49.255,-57.983
0.213,0.376,0.442,-16.663,45.593,-63.232
0.205,0.372,0.430,-19.470,40.344,-70.557
0.182,0.381,0.382,-22.705,33.997,-77.026
0.152,0.361,0.336,-25.391,29.663,-80.688
0.138,0.340,0.317,-27.588,27.588,-82.397
0.129,0.330,0.316,-29.541,26.184,-82.703
0.116,0.317,0.326,-31.677,23.987,-81.909
0.105,0.291,0.341,-32.898,19.165,-80.688
0.099,0.275,0.348,-33.936,12.512,-80.261
0.092,0.271,0.339,-33.997,5.066,-80.078
0.093,0.231,0.328,-32.898,-1.892,-79.956
0.095,0.164,0.321,-31.494,-8.057,-80.994
0.086,0.110,0.294,-31.128,-13.916,-83.618
0.065,0.088,0.252,-32.837,-18.677,-86.731
0.044,0.063,0.234,-36.804,-20.752,-89.050
0.023,0.036,0.241,-41.382,-20.813,-90.149
0.007,0.023,0.267,-45.105,-20.569,-90.332
-0.006,0.017,0.296,-46.814,-21.790,-89.966
-0.012,0.007,0.343,-46.265,-24.719,-88.867
-0.021,-0.037,0.387,-42.480,-31.433,-88.196
-0.046,-0.099,0.410,-37.048,-40.710,-88.257
-0.089,-0.179,0.410,-32.227,-51.025,-89.417
-0.137,-0.260,0.388,-29.663,-59.631,-91.370
-0.195,-0.312,0.369,-29.968,-64.331,-92.834
-0.243,-0.331,0.360,-33.936,-64.087,-91.431
-0.247,-0.350,0.427,-38.391,-60.486,-85.815
-0.240,-0.379,0.495,-42.053,-55.420,-75.989
-0.205,-0.367,0.651,-44.800,-52.246,-63.782
-0.190,-0.316,0.774,-45.471,-56.335,-49.744
-0.171,-0.368,0.872,-40.222,-66.162,-33.630
-0.136,-0.417,0.920,-31.616,-78.613,-20.874
-0.113,-0.435,0.930,-24.780,-90.332,-12.146
-0.085,-0.478,0.936,-20.569,-97.717,-6.287
-0.056,-0.525,0.974,-18.738,-99.609,-3.601
-0.032,-0.557,1.046,-19.226,-97.656,-1.831
-0.019,-0.563,1.140,-20.569,-93.750,0.244
-0.010,-0.539,1.219,-21.179,-89.233,3.784
-0.004,-0.517,1.315,-20.813,-85.266,9.094
0.002,-0.530,1.404,-19.104,-83.191,16.541
0.013,-0.544,1.478,-14.893,-82.947,22.583
0.030,-0.535,1.540,-9.460,-83.008,27.222
0.030,-0.517,1.586,-5.737,-82.764,32.532
0.026,-0.503,1.622,-2.991,-80.505,39.246
0.030,-0.490,1.643,-1.587,-75.195,46.997
0.037,-0.425,1.711,-1.343,-66.589,55.542
0.052,-0.391,1.736,-0.671,-57.617,64.697
0.079,-0.348,1.774,0.977,-49.194,73.730
0.114,-0.306,1.766,2.319,-40.894,81.421
0.141,-0.276,1.736,3.113,-33.386,87.708
0.170,-0.281,1.740,2.075,-25.330,91.675
0.192,-0.242,1.761,-1.953,-18.799,92.957
0.184,-0.152,1.778,-7.141,-14.099,92.529
0.169,-0.082,1.794,-11.414,-10.254,92.834
0.154,0.007,1.799,-13.184,-6.287,93.384
0.137,0.069,1.787,-13.062,-1.282,95.398
0.117,0.140,1.726,-12.451,6.104,98.572
0.114,0.220,1.704,-11.719,17.456,101.929
0.117,0.257,1.731,-9.888,29.968,104.797
0.114,0.346,1.724,-8.301,39.246,106.506
0.128,0.436,1.710,-8.545,46.021,107.117
0.147,0.515,1.677,-7.996,51.270,106.567
0.171,0.580,1.648,-6.653,56.458,104.614
0.187,0.636,1.613,-4.639,61.523,100.952
0.208,0.674,1.573,-2.686,66.223,96.069
0.223,0.702,1.554,0.671,71.289,89.600
0.216,0.765,1.520,5.554,75.562,81.726
0.211,0.779,1.473,12.024,78.003,75.134
0.215,0.792,1.399,18.494,80.017,69.336
0.217,0.773,1.320,23.010,82.275,64.148
0.221,0.754,1.264,25.696,85.327,59.082
0.239,0.735,1.202,26.672,88.135,53.162
0.248,0.709,1.140,25.635,89.600,47.241
0.251,0.681,1.066,23.437,90.027,40.710
0.259,0.678,1.005,19.531,90.271,32.776
0.270,0.687,0.973,15.320,90.027,23.987
0.281,0.695,0.957,11.536,89.050,14.709
0.286,0.697,0.924,9.583,86.914,5.615
0.277,0.693,0.871,9.949,84.106,-2.686
0.273,0.672,0.823,10.986,80.750,-9.583
0.273,0.664,0.786,10.620,77.637,-15.686
0.261,0.669,0.737,9.277,74.402,-21.118
0.249,0.669,0.717,9.216,71.716,-25.513
0.246,0.642,0.715,9.888,68.665,-29.724
0.228,0.605,0.674,10.742,63.538,-34.546
0.215,0.612,0.600,10.193,57.251,-40.344
0.211,0.557,0.523,7.568,52.856,-45.471
0.217,0.485,0.502,2.075,50.598,-51.147
0.217,0.503,0.500,-4.272,48.035,-59.021
0.203,0.540,0.484,-9.155,45.227,-66.345
0.191,0.520,0.474,-10.742,42.236,-70.862
0.180,0.489,0.462,-10.803,38.940,-74.280
0.163,0.479,0.453,-11.780,35.156,-76.782
0.138,0.448,0.425,-13.245,31.494,-77.759
0.138,0.413,0.417,-14.038,27.832,-78.430
0.137,0.386,0.405,-15.869,24.536,-79.285

