aX,aY,aZ,gX,gY,gZ
-0.537,0.224,1.037,-2.197,-23.315,16.968
-0.520,0.211,0.993,3.418,-19.043,10.071
-0.501,0.195,0.949,8.484,-13.062,3.601
-0.486,0.181,0.921,11.536,-6.470,-1.648
-0.477,0.172,0.907,12.817,-0.671,-4.639
-0.464,0.183,0.917,12.634,2.686,-5.676
-0.439,0.182,0.923,12.024,3.113,-4.883
-0.417,0.166,0.907,11.841,0.549,-2.869
-0.407,0.139,0.881,10.681,-3.601,0.122
-0.400,0.122,0.873,5.066,-8.118,2.625
-0.402,0.116,0.897,-2.991,-12.207,4.333
-0.414,0.119,0.939,-11.414,-16.785,5.432
-0.422,0.123,0.992,-19.104,-20.691,6.226
-0.428,0.130,1.035,-23.682,-23.621,6.714
-0.434,0.134,1.072,-24.109,-24.780,7.324
-0.443,0.130,1.094,-20.874,-23.437,7.812
-0.451,0.122,1.090,-15.137,-19.775,8.240
-0.463,0.118,1.088,-8.606,-15.137,8.057
-0.465,0.113,1.093,-2.747,-9.155,7.690
-0.465,0.114,1.094,2.319,-3.967,7.141
-0.467,0.106,1.084,6.348,0.000,6.653
-0.471,0.094,1.074,9.277,2.747,6.104
-0.469,0.083,1.054,10.559,4.822,5.432
-0.469,0.067,1.034,10.864,6.104,4.761
-0.470,0.059,1.011,10.193,7.935,4.822
-0.467,0.057,0.999,9.338,10.132,5.005
-0.465,0.066,0.982,9.033,12.207,5.676
-0.455,0.076,0.976,8.667,14.709,7.263
-0.439,0.076,0.993,8.484,16.235,9.338
-0.425,0.072,0.987,8.728,15.442,11.169
-0.410,0.071,0.965,8.423,13.794,12.695
-0.394,0.070,0.949,6.409,11.841,13.794
-0.374,0.071,0.951,3.601,10.498,14.526
-0.358,0.070,0.958,0.793,9.521,15.198
-0.346,0.074,0.962,-1.404,8.606,15.625
-0.337,0.073,0.961,-1.770,7.629,15.442
-0.331,0.074,0.960,-1.160,7.507,15.259
-0.332,0.075,0.958,-0.610,7.812,15.198
-0.329,0.068,0.954,-0.549,8.179,15.137
-0.323,0.071,0.957,-1.770,8.972,14.893
-0.316,0.083,0.974,-3.662,9.644,14.832
-0.311,0.090,0.996,-4.883,9.399,14.893
-0.309,0.089,1.009,-5.554,8.545,15.198
-0.320,0.080,0.996,-5.127,7.202,15.137
-0.321,0.072,0.993,-4.944,6.836,14.893
-0.317,0.081,0.990,-5.066,7.629,14.465
-0.319,0.079,0.995,-5.005,8.789,13.184
-0.320,0.072,0.997,-3.113,10.498,11.536
-0.321,0.063,0.989,-0.488,11.780,9.460
-0.321,0.055,0.977,1.953,13.123,7.874
-0.323,0.052,0.965,2.991,14.465,6.836
-0.321,0.049,0.964,2.319,15.686,6.897
-0.324,0.054,0.964,0.488,16.235,7.385
-0.322,0.069,0.971,-1.953,16.235,8.484
-0.317,0.083,0.982,-3.662,16.052,10.254
-0.313,0.086,0.990,-4.395,15.747,12.268
-0.306,0.082,0.995,-4.700,15.137,13.733
-0.296,0.079,0.981,-3.723,15.198,14.465
-0.290,0.063,0.963,-2.136,14.587,14.099
-0.289,0.035,0.939,-0.366,15.320,12.939
-0.292,0.011,0.915,0.854,17.029,10.498
-0.296,0.000,0.903,1.160,19.470,7.019
-0.298,0.003,0.911,0.183,21.729,3.601
-0.298,0.020,0.928,-1.892,23.376,1.343
-0.295,0.041,0.946,-3.662,22.949,0.488
-0.289,0.073,0.959,-5.127,21.362,1.465
-0.273,0.097,0.966,-6.897,19.165,4.272
-0.262,0.114,0.971,-7.996,16.602,8.423
-0.253,0.118,0.970,-8.484,14.465,13.489
-0.241,0.106,0.971,-8.545,13.000,18.005
-0.228,0.098,0.969,-8.301,11.902,21.790
-0.219,0.096,0.974,-8.301,11.353,24.536
-0.213,0.094,0.980,-8.118,11.353,26.306
-0.201,0.088,0.983,-7.385,11.353,26.855
0.863,0.657,1.707,-39.917,35.034,14.038
1.105,0.872,2.002,-68.115,36.255,17.883
1.328,1.065,2.243,-82.886,34.119,26.184
1.537,1.153,2.261,-71.045,32.104,36.621
1.741,1.114,1.940,-32.715,38.391,45.898
1.889,0.978,1.383,15.076,61.890,48.706

2.015,0.769,0.858,44.983,105.530,39.917
2.200,0.651,0.487,48.035,160.950,16.846
2.462,0.687,0.261,35.339,215.820,-16.296
2.686,0.769,0.119,23.560,258.057,-51.880
2.741,0.776,0.043,20.996,280.884,-83.984
2.614,0.786,-0.002,28.809,278.198,-113.892
2.325,0.805,-0.046,54.443,247.620,-142.700
1.895,0.651,-0.154,93.689,188.171,-168.701
1.375,0.467,-0.330,124.023,104.492,-194.336
0.803,0.304,-0.491,124.084,7.751,-220.764
0.213,0.094,-0.617,80.872,-90.332,-244.324
-0.455,0.333,-0.418,-7.568,-179.687,-259.277
-0.863,0.148,-0.245,-97.839,-252.197,-256.165
-1.391,0.338,-0.059,-172.363,-296.265,-239.563
-2.030,0.276,-0.021,-179.016,-299.988,-211.731
-2.441,0.307,0.078,-145.203,-258.667,-183.472
-2.494,0.303,0.389,-99.670,-187.134,-155.334
-2.472,0.289,0.686,-36.072,-115.234,-127.991
-2.519,0.255,0.873,23.132,-65.369,-102.844
-2.477,0.226,0.989,51.270,-45.715,-83.191
-2.304,0.184,0.999,45.837,-54.199,-69.641
-2.139,0.123,0.974,20.996,-78.613,-60.791
-2.015,0.044,0.984,-10.254,-105.774,-56.213
-1.874,-0.042,1.033,-37.720,-126.709,-55.176
-1.733,-0.048,1.102,-53.711,-136.047,-54.810
-1.618,-0.029,1.142,-53.406,-132.385,-50.049
-1.514,0.005,1.130,-37.170,-116.333,-38.940
-1.379,0.045,1.118,-16.785,-91.309,-22.827
-1.238,0.110,1.095,2.258,-64.941,-4.150
-1.069,0.123,1.095,13.733,-43.701,14.709
-0.889,0.122,1.100,14.832,-31.860,30.579
-0.741,0.120,1.105,7.935,-29.175,40.405
-0.641,0.109,1.106,-2.319,-33.142,42.969
-0.556,0.098,1.119,-13.062,-39.185,38.940
-0.501,0.108,1.139,-20.569,-44.983,29.785
-0.478,0.129,1.140,-22.156,-47.424,18.860
-0.473,0.121,1.113,-17.273,-45.532,8.667
-0.467,0.117,1.104,-10.803,-38.696,-0.122
-0.463,0.132,1.104,-3.723,-28.748,-6.409
-0.466,0.141,1.083,5.249,-18.494,-10.437
-0.464,0.123,1.036,13.184,-10.132,-11.414
-0.447,0.110,0.998,15.747,-3.357,-10.437
-0.421,0.110,0.980,12.878,1.160,-7.996
-0.398,0.124,0.972,7.019,2.808,-4.639
-0.356,0.122,0.971,0.061,2.075,-0.488
-0.319,0.124,0.985,-7.690,-0.122,4.395
-0.307,0.125,1.015,-16.052,-3.418,8.362
-0.304,0.137,1.048,-23.376,-7.324,11.414
-0.288,0.136,1.083,-28.259,-10.986,13.428
-0.271,0.140,1.120,-31.433,-13.855,14.526
-0.262,0.163,1.151,-32.959,-15.381,15.198
-0.250,0.191,1.182,-31.006,-15.381,15.808
-0.229,0.208,1.194,-25.208,-14.465,16.602
-0.213,0.199,1.174,-16.907,-13.123,17.090
-0.197,0.173,1.127,-8.301,-11.108,16.296
-0.189,0.144,1.094,-2.380,-7.568,13.977
-0.185,0.126,1.063,0.977,-3.174,10.132
-0.182,0.100,1.032,2.930,0.916,5.005
-0.187,0.085,1.014,2.502,4.028,-0.671
-0.195,0.077,1.010,1.343,6.836,-5.737
-0.201,0.084,1.009,-0.122,8.179,-10.193
-0.204,0.080,1.011,-1.282,7.996,-12.878
-0.219,0.078,1.008,-2.502,6.897,-13.489
-0.235,0.089,1.016,-4.761,4.761,-12.695
-0.243,0.093,1.025,-6.409,2.502,-10.376
-0.252,0.097,1.023,-6.287,0.366,-7.080
-0.260,0.102,1.023,-6.104,-2.319,-3.967
-0.259,0.094,1.008,-5.859,-4.272,-0.854
-0.261,0.095,0.995,-5.859,-5.188,1.770
-0.261,0.087,0.994,-6.592,-5.371,3.479
-0.263,0.090,1.000,-7.324,-4.578,4.150
-0.267,0.097,0.997,-6.897,-3.601,3.906
-0.271,0.093,0.994,-5.859,-2.441,3.296
-0.273,0.102,0.991,-5.432,-1.099,2.319
-0.267,0.110,0.993,-5.005,0.305,1.160
-0.262,0.107,1.001,-4.150,0.854,0.366
-0.262,0.113,1.000,-3.357,1.160,-0.244
-0.260,0.128,0.999,-2.197,1.465,-0.244
-0.252,0.137,0.999,0.427,1.770,0.061
-0.246,0.135,1.001,3.296,1.526,0.977
-0.245,0.135,0.994,5.615,1.221,1.892
-0.242,0.127,0.978,7.568,0.244,2.441
-0.242,0.115,0.951,9.216,-0.366,2.441
-0.242,0.105,0.932,9.033,-0.061,2.014
-0.240,0.102,0.927,7.324,1.099,1.038
-0.241,0.101,0.931,5.066,2.380,0.122
-0.243,0.105,0.940,3.113,3.235,-0.854
-0.246,0.118,0.954,1.587,3.418,-2.075
-0.245,0.127,0.963,1.404,2.930,-2.319
-0.242,0.137,0.962,2.197,2.014,-2.136
-0.237,0.131,0.964,2.747,0.916,-1.709
-0.228,0.133,0.954,2.319,-0.427,-0.916
-0.225,0.131,0.953,1.221,-1.770,-0.122
-0.223,0.133,0.961,-0.427,-3.296,0.671
-0.225,0.134,0.969,-1.465,-4.395,1.343
-0.230,0.132,0.966,-0.977,-5.493,1.770
-0.239,0.124,0.963,0.305,-6.287,1.770
-0.244,0.116,0.959,1.404,-6.287,1.587
-0.239,0.121,0.958,1.526,-6.042,1.099
-0.237,0.127,0.958,1.892,-5.676,0.977
-0.238,0.122,0.956,3.235,-4.822,1.343
-0.240,0.127,0.945,3.479,-4.272,1.770
-0.228,0.135,0.942,1.770,-3.723,2.136
-0.217,0.134,0.951,-1.465,-2.808,2.930
-0.217,0.131,0.969,-4.456,-2.136,3.174
-0.227,0.124,0.979,-6.531,-2.136,2.197
-0.237,0.116,0.985,-6.836,-2.197,-0.061
-0.244,0.118,0.989,-6.287,-1.892,-2.808
-0.253,0.122,0.991,-4.883,-1.160,-4.944
-0.261,0.125,0.981,-2.563,-0.305,-6.958
-0.265,0.123,0.974,-0.183,0.549,-8.240
-0.269,0.117,0.972,0.916,1.343,-8.911
-0.270,0.122,0.972,0.977,1.526,-9.033
0.667,0.466,1.705,-31.799,0.488,9.155
0.794,0.479,1.799,-35.645,6.042,13.184
0.910,0.464,1.867,-34.790,12.695,16.418
1.033,0.479,1.896,-29.541,21.057,17.883
1.177,0.528,1.825,-16.357,32.043,18.127
1.318,0.511,1.596,10.010,47.363,18.738
1.441,0.411,1.289,39.246,68.970,17.883

1.558,0.319,0.987,54.932,95.337,12.390
1.678,0.220,0.691,59.204,123.840,1.343
1.827,0.099,0.419,55.481,151.184,-14.587
1.978,-0.040,0.281,39.856,174.072,-35.950
2.009,-0.067,0.286,14.343,186.646,-62.378
1.876,0.022,0.417,-11.841,181.580,-92.346
1.612,0.137,0.616,-29.480,155.701,-122.009
1.308,0.226,0.720,-32.654,109.924,-149.048
0.970,0.258,0.666,-21.790,52.979,-171.448
0.594,0.266,0.486,-10.864,-2.991,-186.401
0.180,0.224,0.282,-8.179,-46.570,-193.787
-0.234,0.203,0.152,-13.733,-73.547,-194.336
-0.585,0.274,0.152,-27.527,-84.473,-187.195
-0.851,0.463,0.317,-39.551,-85.205,-169.739
-1.056,0.724,0.594,-41.687,-83.801,-139.465
-1.168,0.866,0.846,-27.527,-87.830,-97.900
-1.207,0.901,0.906,2.197,-100.281,-53.528
-1.246,0.846,0.863,32.410,-117.249,-17.822
-1.315,0.660,0.751,49.805,-134.338,2.197
-1.417,0.465,0.533,54.749,-146.423,3.235
-1.507,0.245,0.362,45.349,-147.095,-13.123
-1.562,0.037,0.343,21.179,-135.132,-43.457
-1.579,-0.041,0.510,-9.094,-116.699,-81.970
-1.569,-0.001,0.691,-32.898,-100.281,-119.324
-1.532,0.057,0.860,-47.913,-86.792,-146.118
-1.474,0.131,0.992,-54.077,-75.439,-157.227
-1.407,0.205,1.076,-48.218,-64.575,-151.550
-1.357,0.280,1.095,-31.250,-54.016,-131.104
-1.265,0.325,1.079,-14.099,-43.335,-98.938
-1.155,0.333,1.043,-0.854,-33.997,-60.303
-1.050,0.295,1.009,6.409,-27.100,-21.606
-0.927,0.233,0.995,5.920,-23.926,10.437
-0.792,0.181,1.001,0.061,-25.146,32.715
-0.676,0.174,1.039,-10.254,-29.785,44.861
-0.581,0.177,1.091,-21.057,-36.438,48.889
-0.514,0.169,1.115,-27.344,-44.312,46.814
-0.467,0.162,1.116,-30.640,-49.866,40.649
-0.433,0.174,1.122,-31.738,-51.514,32.288
-0.398,0.188,1.118,-29.602,-48.767,22.888
-0.377,0.196,1.083,-22.644,-41.992,13.977
-0.375,0.185,1.040,-13.672,-31.555,6.042
-0.370,0.184,1.028,-6.653,-19.348,-0.793
-0.361,0.183,1.017,-0.916,-7.690,-5.188
-0.356,0.156,0.996,5.859,1.465,-7.874
-0.341,0.139,0.975,9.521,7.507,-9.583
-0.321,0.138,0.995,8.850,10.498,-10.071
-0.293,0.157,1.021,5.676,8.911,-9.399
-0.265,0.174,1.038,1.648,2.747,-6.958
-0.246,0.176,1.044,-2.930,-5.737,-3.845
-0.242,0.186,1.053,-9.277,-14.160,-0.183
-0.241,0.178,1.064,-13.916,-21.606,3.418
-0.237,0.176,1.064,-15.564,-26.733,6.042
-0.227,0.163,1.059,-15.076,-29.236,7.690
-0.223,0.156,1.041,-12.939,-29.114,7.874
-0.222,0.144,1.024,-10.315,-25.940,7.263
-0.220,0.135,1.006,-7.568,-20.630,5.493
-0.227,0.123,0.995,-3.296,-14.099,2.808
-0.234,0.133,0.987,-0.061,-7.263,-0.549
-0.227,0.134,0.997,2.136,-1.221,-3.479
-0.227,0.141,1.005,3.357,2.441,-5.737
-0.231,0.154,1.007,3.418,3.784,-7.690
-0.227,0.147,1.014,3.784,3.235,-9.216
-0.238,0.142,1.017,3.601,1.221,-10.132
-0.252,0.142,1.011,2.197,-1.282,-10.864
-0.258,0.146,1.001,1.343,-4.211,-10.925
-0.261,0.150,0.991,0.916,-5.981,-10.071
-0.264,0.155,0.992,0.671,-6.287,-8.118
-0.269,0.161,0.990,0.854,-5.981,-5.493
-0.270,0.165,0.997,2.502,-4.883,-3.174
-0.266,0.174,1.004,4.395,-3.906,-0.732
-0.256,0.182,1.008,5.798,-3.845,1.587
-0.247,0.172,1.004,8.728,-4.639,3.418
-0.248,0.161,0.994,11.475,-5.493,4.517
-0.249,0.154,0.979,12.817,-6.226,4.211
-0.250,0.143,0.967,13.306,-6.104,3.357
-0.251,0.141,0.960,13.000,-5.493,2.258
-0.253,0.141,0.967,12.146,-5.310,1.099
-0.255,0.144,0.980,10.864,-4.883,0.305
-0.260,0.145,0.995,10.559,-5.127,0.061
-0.268,0.146,1.000,11.169,-5.798,-0.122
-0.268,0.146,0.997,12.756,-6.775,-0.061
-0.272,0.147,0.989,14.465,-7.690,0.610
-0.273,0.147,0.974,16.418,-8.484,1.526
-0.270,0.137,0.960,17.822,-8.484,2.930
-0.270,0.132,0.949,17.212,-8.301,4.333
-0.266,0.125,0.948,14.771,-7.751,5.615
-0.260,0.123,0.952,11.780,-6.653,6.592
-0.258,0.126,0.957,9.155,-5.798,7.141
-0.251,0.130,0.963,7.690,-5.127,7.202
-0.243,0.130,0.966,7.324,-4.089,7.263
-0.236,0.131,0.974,7.019,-3.113,7.080
-0.234,0.134,0.986,6.897,-2.869,6.714
-0.234,0.134,0.983,7.263,-3.113,6.165
-0.232,0.125,0.977,8.240,-3.479,5.493
-0.234,0.120,0.975,8.362,-3.479,4.700
-0.237,0.116,0.985,7.812,-3.357,3.967
-0.240,0.116,0.986,8.057,-3.174,3.296
-0.242,0.103,0.977,9.155,-3.113,2.747
-0.242,0.099,0.970,9.399,-2.747,2.258
-0.242,0.096,0.963,8.789,-2.014,2.258
-0.237,0.095,0.959,8.301,-1.099,2.808
-0.237,0.091,0.959,8.301,-0.122,3.113
-0.242,0.086,0.965,7.385,0.549,3.540
-0.247,0.082,0.975,6.104,0.854,3.418
-0.249,0.088,0.985,4.517,0.793,3.113
-0.252,0.093,1.000,3.174,0.000,2.808
-0.251,0.099,1.007,2.930,-1.221,2.563
-0.254,0.099,1.004,3.784,-2.686,2.808
-0.261,0.091,0.994,5.310,-3.479,2.808
-0.268,0.086,0.984,6.287,-3.052,3.174
-0.268,0.089,0.976,6.531,-1.831,3.418
-0.266,0.091,0.975,7.446,-0.793,3.662
0.485,0.479,1.747,-35.522,-19.409,36.377
0.585,0.483,1.705,-31.738,-11.292,35.950
0.681,0.510,1.657,-27.588,0.854,33.875
0.780,0.535,1.607,-25.513,16.602,30.396
0.896,0.539,1.527,-18.616,34.119,25.879
1.052,0.543,1.393,-7.324,52.612,19.836
1.243,0.588,1.215,7.751,71.838,14.099
1.432,0.588,1.007,27.893,91.370,10.071

1.614,0.550,0.782,51.697,108.643,6.653
1.802,0.539,0.587,66.956,120.178,2.014
1.973,0.575,0.433,68.848,123.230,-3.418
2.041,0.579,0.339,65.308,114.441,-9.888
1.944,0.469,0.295,61.768,91.980,-21.179
1.735,0.323,0.265,54.688,56.152,-41.565
1.472,0.268,0.230,33.875,12.085,-70.679
1.226,0.252,0.206,9.583,-31.921,-102.417
1.008,0.202,0.165,-4.517,-68.604,-130.737
0.765,0.176,0.130,-10.803,-92.468,-152.100
0.526,0.184,0.153,-13.977,-101.440,-164.978
0.288,0.200,0.217,-14.404,-98.877,-169.067
0.005,0.221,0.246,-7.629,-89.111,-165.955
-0.313,0.129,0.238,5.127,-74.829,-158.875
-0.620,0.065,0.290,9.644,-58.044,-152.954
-0.893,0.120,0.458,1.282,-43.823,-149.597
-1.123,0.214,0.615,-3.784,-36.926,-146.790
-1.309,0.234,0.662,5.737,-37.354,-142.334
-1.469,0.223,0.689,17.456,-40.833,-136.414
-1.594,0.201,0.783,20.752,-46.753,-130.249
-1.639,0.196,0.892,16.602,-57.434,-124.390
-1.644,0.161,0.904,9.888,-73.669,-118.042
-1.664,0.115,0.841,3.845,-88.257,-111.145
-1.684,0.075,0.813,-6.104,-95.093,-104.370
-1.666,0.062,0.876,-17.883,-93.689,-98.145
-1.612,0.081,0.978,-23.682,-87.769,-91.858
-1.544,0.106,1.043,-18.250,-80.078,-83.191
-1.487,0.122,1.057,-5.188,-72.083,-72.388
-1.406,0.101,1.016,8.850,-63.599,-59.326
-1.311,0.077,0.953,19.104,-54.138,-45.227
-1.221,0.077,0.899,21.729,-44.189,-31.555
-1.099,0.085,0.887,17.700,-34.790,-18.250
-0.970,0.072,0.891,9.216,-27.954,-5.981
-0.843,0.153,1.032,-0.916,-25.085,4.333
-0.735,0.126,1.002,-5.798,-28.076,13.977
-0.669,0.129,0.984,-11.841,-31.860,20.020
-0.597,0.135,0.976,-19.958,-32.837,21.790
-0.536,0.149,1.005,-24.902,-31.311,20.142
-0.500,0.167,1.026,-25.574,-28.992,16.174
-0.468,0.168,1.031,-22.217,-26.733,11.597
-0.439,0.147,1.018,-15.686,-23.132,6.653
-0.430,0.144,0.995,-8.118,-18.921,1.160
-0.415,0.119,0.965,-2.258,-14.465,-3.601
-0.399,0.093,0.943,0.549,-9.949,-7.141
-0.383,0.106,0.948,-0.488,-6.470,-10.254
-0.361,0.124,0.979,-3.296,-5.310,-12.512
-0.349,0.130,1.006,-4.944,-6.958,-12.695
-0.353,0.141,1.021,-6.836,-11.108,-11.169
-0.363,0.144,1.019,-8.484,-15.991,-8.484
-0.367,0.134,1.017,-9.033,-20.386,-5.310
-0.369,0.125,1.019,-10.315,-23.315,-2.075
-0.370,0.116,1.026,-10.803,-24.963,1.282
-0.370,0.107,1.026,-9.521,-25.330,3.479
-0.369,0.094,1.017,-5.981,-24.536,4.456
-0.367,0.076,1.002,-1.282,-22.461,4.395
-0.364,0.069,0.989,1.892,-19.714,3.113
-0.356,0.070,0.972,3.052,-16.541,1.587
-0.343,0.063,0.955,3.113,-13.000,0.366
-0.329,0.074,0.942,1.465,-9.583,-0.366
-0.315,0.080,0.954,-2.197,-6.409,-0.183
-0.304,0.097,0.985,-5.920,-3.967,-0.122
-0.293,0.094,1.009,-7.324,-3.357,-0.122
-0.287,0.084,1.013,-6.104,-4.883,-0.916
-0.283,0.081,1.009,-4.333,-6.897,-2.319
-0.286,0.078,1.000,-2.747,-8.911,-3.845
-0.294,0.080,0.977,-1.282,-9.949,-5.127
-0.305,0.075,0.964,-0.732,-10.132,-6.653
-0.310,0.076,0.966,-1.953,-9.644,-7.996
-0.307,0.078,0.970,-2.808,-9.644,-9.277
-0.302,0.077,0.979,-2.380,-9.705,-10.559
-0.307,0.072,0.989,-2.014,-10.010,-11.658
-0.318,0.077,0.991,-2.380,-11.169,-12.756
-0.329,0.083,0.999,-2.014,-12.695,-14.160
-0.340,0.078,0.993,0.061,-14.160,-15.381
-0.355,0.067,0.979,2.319,-15.625,-16.235
-0.367,0.065,0.960,2.869,-16.113,-16.785
-0.376,0.071,0.949,1.709,-15.686,-16.968
-0.383,0.080,0.939,0.549,-14.587,-16.235
-0.388,0.088,0.938,-0.183,-13.123,-14.771
-0.389,0.096,0.945,-0.671,-11.658,-12.573
-0.390,0.100,0.948,0.183,-11.047,-10.071
-0.387,0.103,0.944,2.502,-10.864,-7.202
-0.389,0.101,0.936,4.456,-11.108,-4.639
-0.394,0.095,0.926,4.944,-11.719,-2.502
-0.395,0.088,0.913,4.211,-11.841,-0.671
-0.399,0.089,0.909,2.625,-12.024,0.793
-0.400,0.089,0.913,0.977,-12.268,1.831
-0.399,0.091,0.922,0.122,-12.573,2.563
-0.397,0.092,0.928,0.793,-12.878,3.479
-0.394,0.090,0.930,2.136,-13.062,4.333
-0.393,0.097,0.931,2.930,-12.878,5.554
-0.392,0.103,0.934,2.686,-12.695,6.775
-0.385,0.107,0.936,1.831,-12.817,7.935
-0.377,0.103,0.933,0.916,-12.878,9.155
-0.371,0.100,0.927,-0.122,-12.817,10.010
-0.364,0.088,0.923,-1.404,-12.451,10.254
-0.361,0.089,0.915,-2.930,-11.108,10.010
-0.357,0.090,0.909,-3.662,-9.888,8.911
-0.355,0.083,0.912,-3.845,-8.179,7.751
-0.354,0.075,0.915,-5.249,-6.409,6.348
-0.356,0.079,0.936,-7.874,-4.517,4.883
-0.359,0.091,0.962,-10.864,-2.808,3.540
-0.356,0.102,0.979,-12.878,-2.136,2.686
-0.356,0.116,0.992,-12.939,-2.747,2.441
-0.350,0.114,0.994,-11.597,-3.235,2.930
-0.348,0.119,0.987,-10.132,-3.845,3.418
-0.350,0.111,0.979,-9.521,-3.845,3.906
-0.357,0.115,0.973,-9.766,-3.235,4.272
-0.359,0.112,0.975,-9.216,-1.831,4.578
-0.359,0.112,0.978,-8.545,-0.488,4.822
-0.358,0.112,0.988,-7.812,0.977,5.066
0.749,0.564,1.417,5.005,59.509,54.382
0.871,0.578,1.334,23.193,67.017,54.932
0.957,0.511,1.162,45.654,67.932,53.955
1.040,0.389,0.922,63.477,65.674,48.828
1.148,0.268,0.681,66.040,64.636,38.635
1.283,0.223,0.519,51.758,66.956,24.597
1.401,0.255,0.474,25.024,71.228,9.766
1.466,0.301,0.543,-3.662,73.181,-3.357

1.482,0.329,0.630,-25.391,67.688,-15.747
1.467,0.332,0.657,-37.537,54.382,-29.175
1.447,0.314,0.649,-42.053,37.659,-43.152
1.417,0.310,0.636,-44.983,21.179,-57.617
1.335,0.318,0.629,-44.922,6.470,-71.594
1.187,0.307,0.613,-39.734,-5.493,-85.022
1.004,0.298,0.558,-29.114,-14.893,-98.694
0.795,0.260,0.486,-14.221,-20.813,-112.366
0.576,0.243,0.413,-0.183,-23.254,-125.000
0.384,0.274,0.379,8.057,-23.437,-135.010
0.220,0.293,0.395,11.292,-23.865,-140.381
0.042,0.295,0.478,11.963,-27.710,-141.052
-0.160,0.318,0.564,9.766,-38.391,-138.794
-0.364,0.352,0.589,8.606,-55.481,-134.949
-0.548,0.404,0.538,10.071,-75.134,-129.089
-0.723,0.445,0.529,9.094,-91.431,-120.300
-0.879,0.503,0.537,4.456,-103.333,-108.826
-1.011,0.555,0.516,9.399,-112.061,-97.168
-1.114,0.518,0.537,19.226,-117.859,-87.158
-1.205,0.411,0.580,20.508,-122.498,-81.909
-1.311,0.296,0.560,19.897,-127.075,-83.740
-1.392,0.202,0.495,17.517,-129.028,-92.407
-1.429,0.153,0.463,4.578,-124.695,-103.821
-1.434,0.185,0.509,-14.465,-113.708,-113.708
-1.407,0.247,0.671,-32.349,-99.854,-118.347
-1.364,0.296,0.859,-44.006,-87.646,-115.723
-1.320,0.369,1.012,-42.358,-79.773,-106.079
-1.272,0.337,1.005,-28.198,-74.829,-90.698
-1.241,0.324,0.962,-10.315,-68.115,-73.059
-1.190,0.291,0.899,3.723,-58.350,-55.786
-1.114,0.258,0.885,11.169,-48.096,-39.978
-1.021,0.244,0.896,10.742,-39.124,-25.818
-0.930,0.261,0.920,3.845,-34.058,-13.306
-0.851,0.280,0.939,-3.174,-32.166,-2.319
-0.786,0.286,0.965,-9.583,-31.799,6.958
-0.724,0.296,1.020,-17.090,-32.715,13.733
-0.667,0.308,1.071,-20.935,-34.790,16.968
-0.620,0.296,1.098,-20.020,-36.865,17.700
-0.591,0.271,1.098,-15.747,-38.269,15.625
-0.583,0.253,1.063,-9.521,-37.170,10.681
-0.563,0.252,1.023,-2.502,-32.959,3.784
-0.536,0.251,0.999,4.944,-25.757,-2.869
-0.522,0.251,0.969,11.597,-16.968,-7.507
-0.516,0.249,0.958,15.503,-8.606,-10.193
-0.508,0.266,0.943,16.785,-2.014,-10.681
-0.480,0.263,0.953,18.311,1.770,-8.789
-0.447,0.250,0.952,18.005,2.380,-5.310
-0.427,0.243,0.944,13.794,0.183,-1.526
-0.416,0.232,0.946,7.568,-3.662,2.686
-0.403,0.233,0.965,-0.549,-8.484,6.348
-0.376,0.246,0.995,-8.179,-13.367,9.644
-0.344,0.257,1.017,-10.986,-18.188,12.756
-0.324,0.250,1.008,-7.751,-22.095,15.503
-0.313,0.228,0.984,-3.479,-25.024,17.334
-0.297,0.208,0.972,-2.686,-25.635,17.700
-0.281,0.215,0.962,-4.089,-24.536,16.907
-0.270,0.208,0.953,-4.639,-22.034,15.320
-0.273,0.193,0.951,-4.761,-18.738,12.939
-0.286,0.185,0.960,-5.737,-14.709,9.521
-0.302,0.189,0.972,-6.592,-12.085,4.761
-0.309,0.196,0.985,-6.348,-9.766,0.183
-0.318,0.203,0.989,-5.066,-8.850,-3.235
-0.329,0.206,0.988,-3.784,-8.240,-5.005
-0.338,0.208,0.995,-3.296,-8.118,-6.104
-0.344,0.217,0.997,-3.174,-8.667,-6.104
-0.356,0.215,0.987,-2.563,-9.644,-5.371
-0.374,0.212,0.978,-2.258,-10.010,-4.211
-0.381,0.211,0.977,-2.625,-9.949,-3.235
-0.376,0.216,0.978,-1.892,-9.460,-2.075
-0.375,0.215,0.971,-0.366,-8.728,-0.916
-0.378,0.221,0.961,0.122,-7.996,0.366
-0.377,0.219,0.952,0.366,-7.446,1.160
-0.370,0.210,0.942,-0.854,-6.714,1.709
-0.367,0.222,0.937,-3.296,-6.165,1.648
-0.367,0.220,0.946,-4.517,-5.737,1.343
-0.366,0.212,0.951,-4.944,-5.737,0.793
-0.368,0.216,0.954,-5.371,-5.981,-0.061
-0.368,0.215,0.954,-5.005,-6.531,-0.977
-0.371,0.205,0.953,-3.967,-7.141,-1.648
-0.381,0.210,0.947,-3.906,-7.812,-2.319
-0.389,0.208,0.950,-4.395,-8.362,-2.625
-0.396,0.209,0.935,-4.333,-8.423,-2.686
-0.398,0.204,0.942,-4.761,-8.667,-2.930
-0.398,0.205,0.944,-5.920,-8.728,-3.174
-0.397,0.221,0.947,-5.554,-8.728,-2.991
-0.403,0.237,0.940,-3.174,-8.484,-2.136
