aX,aY,aZ,gX,gY,gZ
-0.972,-1.169,-0.430,131.897,199.585,-92.957
-0.911,-1.114,-0.416,119.873,168.518,-77.515
-0.858,-1.010,-0.472,113.220,143.799,-57.495
-0.770,-0.947,-0.556,113.342,129.944,-32.349
-0.646,-0.904,-0.615,108.887,126.831,-4.639
-0.503,-0.829,-0.721,99.487,132.629,21.240
-0.348,-0.729,-0.853,92.407,148.071,43.274
-0.137,-0.703,-0.891,84.351,171.875,61.523
0.077,-0.650,-0.727,65.796,199.158,75.317
0.231,-0.563,-0.321,45.349,219.421,83.862
0.332,-0.489,0.208,44.861,219.971,85.083
0.395,-0.511,0.426,69.092,190.369,80.139
0.385,-0.517,0.438,93.506,142.395,69.641
0.342,-0.539,0.388,102.539,92.163,54.199
0.313,-0.516,0.273,92.712,45.776,34.729
0.307,-0.426,0.143,57.861,9.277,15.991
0.309,-0.356,0.041,-0.427,-14.038,3.235
0.316,-0.391,-0.019,-69.702,-23.193,-3.418
0.354,-0.452,0.007,-135.681,-18.555,-9.949
0.397,-0.392,0.192,-187.317,-4.395,-20.813
0.403,-0.189,0.592,-210.571,10.498,-33.203
0.354,-0.031,0.957,-194.153,13.672,-40.771
0.234,0.029,1.091,-151.794,0.916,-39.307
0.116,0.021,1.110,-107.178,-19.531,-30.640
0.039,-0.001,1.078,-73.547,-40.894,-18.433
0.022,-0.040,0.994,-52.734,-59.448,-5.310
0.045,-0.073,0.903,-46.509,-71.899,7.507
0.099,-0.078,0.861,-49.255,-76.477,19.226
0.151,-0.078,0.877,-52.979,-74.890,27.588
0.190,-0.103,0.911,-48.828,-69.946,31.494
0.190,-0.135,0.951,-39.734,-63.660,30.396
0.179,-0.159,0.972,-30.090,-57.129,25.024
0.157,-0.150,1.007,-23.743,-50.537,17.456
0.107,-0.145,1.064,-21.057,-45.471,10.071
0.087,-0.118,1.118,-19.897,-42.969,3.113
0.046,-0.076,1.134,-15.808,-42.358,-2.197
0.009,-0.054,1.130,-11.475,-42.908,-4.578
0.002,-0.044,1.137,-5.310,-43.823,-5.676
0.006,-0.049,1.143,0.854,-45.410,-4.822
-0.002,-0.047,1.141,4.089,-47.729,-2.258
-0.006,-0.044,1.137,7.812,-50.964,1.648
0.009,-0.051,1.120,13.855,-54.810,6.165
0.028,-0.078,1.088,20.630,-58.228,10.315
0.048,-0.132,1.054,24.902,-61.218,13.306
0.054,-0.194,1.038,23.743,-62.805,14.099
0.051,-0.221,1.037,17.151,-63.477,12.268
0.048,-0.204,1.050,8.606,-63.599,9.216
-0.001,-0.204,1.048,2.014,-62.805,6.775
-0.029,-0.245,1.059,-3.174,-61.340,3.662
-0.085,-0.325,1.102,-2.686,-59.326,-2.014
-0.080,-0.253,1.058,-4.761,-58.838,-11.292
-0.068,-0.238,1.049,-10.681,-56.824,-18.677
-0.085,-0.216,1.048,-13.733,-53.101,-23.254
-0.112,-0.198,1.036,-13.794,-48.889,-25.208
-0.145,-0.181,1.009,-13.855,-43.884,-24.780
-0.170,-0.164,0.992,-15.259,-38.452,-22.400
-0.183,-0.156,0.982,-18.005,-32.410,-18.860
-0.186,-0.160,0.982,-22.949,-25.940,-14.282
-0.174,-0.153,0.993,-29.114,-19.226,-10.681
-0.150,-0.147,1.004,-33.691,-12.817,-7.874
-0.127,-0.155,1.029,-34.912,-6.592,-6.165
-0.114,-0.156,1.046,-33.142,-1.465,-5.676
-0.109,-0.149,1.051,-29.602,2.991,-6.409
-0.107,-0.145,1.038,-26.184,7.019,-7.507
-0.102,-0.140,1.017,-23.376,11.353,-9.155
-0.099,-0.135,0.991,-22.644,16.418,-10.620
-0.094,-0.126,0.960,-24.170,22.705,-11.963
-0.081,-0.123,0.936,-25.696,30.273,-13.062
-0.058,-0.119,0.923,-27.710,38.940,-14.526
-0.040,-0.101,0.932,-30.273,48.035,-15.747
-0.023,-0.082,0.977,-30.762,56.152,-17.212
-0.008,-0.059,1.051,-30.151,60.608,-18.311
0.000,-0.028,1.148,-28.381,59.326,-18.372
-0.007,0.008,1.218,-24.109,50.964,-17.151
-0.016,0.033,1.246,-16.968,36.926,-14.343
-0.022,0.033,1.242,-8.118,19.104,-10.925
-0.017,0.024,1.202,0.977,1.343,-7.507
-0.011,0.004,1.137,9.033,-14.282,-4.578
-0.013,-0.029,1.066,15.686,-26.306,-3.052
-0.025,-0.060,1.002,19.714,-33.752,-2.319
-0.034,-0.084,0.963,21.240,-37.048,-2.502

-0.762,0.262,1.625,11.658,-18.982,7.019
-0.779,0.298,1.628,16.785,-19.043,17.151
-0.780,0.308,1.586,22.766,-23.743,28.564
-0.733,0.274,1.528,21.179,-31.433,41.260
-0.687,0.161,1.531,7.446,-39.856,52.368
-0.687,0.083,1.525,-5.066,-48.706,58.655
-0.725,0.052,1.479,-13.367,-57.190,60.059
-0.749,0.016,1.422,-25.574,-62.134,58.289
-0.735,-0.001,1.362,-38.513,-62.073,54.016
-0.713,0.010,1.335,-53.040,-56.030,48.096
-0.703,0.080,1.340,-60.059,-45.837,40.527
-0.742,0.151,1.401,-45.593,-35.217,32.288
-0.713,0.124,1.457,-9.033,-31.738,23.682
-0.605,-0.087,1.393,23.499,-38.696,13.611
-0.596,-0.220,1.182,10.315,-47.546,0.183
-0.670,-0.249,0.979,-11.841,-46.387,-18.555
-0.665,-0.315,0.918,-0.366,-33.508,-44.128
-0.611,-0.366,0.905,11.536,-15.381,-71.289
-0.610,-0.350,0.876,8.545,3.662,-94.910
-0.628,-0.372,0.858,11.719,25.208,-114.685
-0.656,-0.419,0.812,24.414,47.974,-130.859
-0.706,-0.507,0.705,34.607,71.045,-143.311
-0.691,-0.486,0.600,34.485,94.604,-151.001
-0.691,-0.376,0.586,22.034,117.188,-148.682
-0.738,-0.310,0.677,-3.784,135.071,-133.484
-0.739,-0.307,0.860,-28.198,146.729,-112.549
-0.721,-0.311,0.968,-33.752,149.902,-92.712
-0.685,-0.321,1.004,-19.043,147.217,-76.721
-0.663,-0.343,0.996,3.662,139.893,-63.599
-0.647,-0.358,0.938,29.663,129.150,-52.979
-0.621,-0.390,0.847,56.580,117.432,-44.189
-0.596,-0.429,0.702,76.233,105.591,-37.048
-0.575,-0.476,0.557,83.557,96.985,-31.921
-0.529,-0.512,0.454,79.651,94.116,-30.151
-0.481,-0.551,0.407,72.021,96.252,-32.104
-0.467,-0.582,0.410,66.589,101.196,-37.354
-0.482,-0.583,0.437,60.852,107.483,-45.593
-0.518,-0.538,0.475,55.786,112.854,-56.091
-0.538,-0.475,0.513,55.420,116.821,-66.711
-0.555,-0.415,0.538,60.486,119.324,-74.402
-0.584,-0.364,0.521,71.716,120.605,-78.857
-0.608,-0.345,0.489,87.036,121.155,-80.261
-0.628,-0.367,0.417,104.492,121.948,-80.017
-0.631,-0.409,0.303,121.521,122.986,-78.613
-0.599,-0.477,0.210,135.742,125.061,-75.073
-0.556,-0.565,0.177,141.479,126.404,-69.031
-0.529,-0.636,0.189,136.108,124.146,-61.096
-0.538,-0.669,0.197,116.028,117.493,-52.917
-0.574,-0.617,0.175,85.388,108.948,-46.143
-0.570,-0.541,0.161,58.044,101.318,-41.504
-0.477,-0.524,0.186,43.091,96.252,-37.964
-0.391,-0.542,0.232,35.645,92.102,-33.508
-0.305,-0.571,0.276,33.264,86.792,-28.320
-0.233,-0.620,0.315,32.410,80.261,-22.766
-0.208,-0.627,0.326,28.320,71.777,-18.494
-0.190,-0.617,0.316,20.447,62.744,-15.076
-0.181,-0.587,0.311,10.071,54.810,-12.695
-0.184,-0.527,0.335,-3.296,47.852,-11.169
-0.173,-0.483,0.411,-17.639,41.382,-10.010
-0.141,-0.431,0.508,-30.884,34.058,-9.399
-0.105,-0.388,0.611,-42.908,25.574,-8.728
-0.081,-0.373,0.695,-50.354,16.174,-8.179
-0.065,-0.368,0.765,-50.964,7.324,-8.972
-0.060,-0.358,0.801,-45.471,-0.305,-11.353
-0.066,-0.354,0.801,-36.316,-6.226,-13.855
-0.088,-0.376,0.771,-28.564,-9.155,-16.296
-0.113,-0.405,0.734,-24.536,-8.423,-19.104
-0.137,-0.422,0.701,-24.292,-4.272,-22.095
-0.153,-0.401,0.673,-25.391,3.235,-25.085
-0.162,-0.378,0.673,-26.367,12.878,-26.428
-0.170,-0.364,0.693,-28.076,23.132,-25.208
-0.178,-0.344,0.734,-31.921,31.677,-22.095
-0.177,-0.319,0.795,-36.316,37.659,-17.822
-0.163,-0.288,0.863,-38.574,40.405,-12.512
-0.150,-0.240,0.923,-36.987,39.673,-6.409
-0.137,-0.193,0.980,-32.043,35.583,0.549
-0.112,-0.171,1.021,-24.231,28.076,9.338
-0.082,-0.193,1.036,-14.343,18.799,18.311
-0.061,-0.237,1.015,-6.348,9.094,26.428
-0.052,-0.275,0.992,-1.709,1.160,31.982
-0.048,-0.295,0.970,0.244,-3.967,34.668
-0.044,-0.306,0.966,0.183,-6.897,34.729
-0.040,-0.260,0.953,-1.526,-8.179,33.203
-0.034,-0.238,0.969,-3.906,-7.202,32.166
-0.024,-0.222,0.996,-7.874,-5.310,31.738
-0.011,-0.218,1.037,-10.254,-3.601,30.823
-0.005,-0.210,1.071,-9.827,-2.502,28.809
0.013,-0.182,1.070,-5.737,-2.258,26.062
0.019,-0.165,1.071,-0.366,-2.319,24.170
0.016,-0.165,1.085,3.479,-2.869,23.376
0.022,-0.156,1.094,5.615,-4.456,22.766
0.027,-0.140,1.104,8.667,-7.690,22.217
0.042,-0.145,1.119,14.160,-12.085,21.973
0.058,-0.162,1.109,21.484,-18.005,21.729
0.055,-0.186,1.075,29.236,-24.597,21.057
0.043,-0.220,1.035,33.997,-30.762,20.264
0.025,-0.256,1.002,34.302,-35.828,18.799
0.012,-0.273,0.980,29.358,-39.246,16.602
0.006,-0.288,0.975,22.095,-40.527,13.855
-0.009,-0.304,0.982,15.442,-40.283,10.498
-0.040,-0.310,0.997,10.254,-38.513,6.226
-0.066,-0.298,1.015,5.432,-36.072,1.831
-0.075,-0.283,1.035,1.587,-33.386,-1.587
-0.090,-0.267,1.035,0.061,-30.273,-2.808
-0.109,-0.262,1.015,0.916,-26.489,-2.869
-0.123,-0.269,0.989,2.686,-21.606,-1.831
-0.134,-0.276,0.957,2.686,-15.686,0.122
-0.142,-0.276,0.939,0.305,-9.399,2.502
-0.142,-0.271,0.936,-2.747,-3.174,4.578
-0.136,-0.266,0.946,-5.737,2.930,6.348
-0.128,-0.266,0.966,-8.240,7.996,7.690
-0.113,-0.259,0.995,-11.230,11.841,8.545
-0.090,-0.243,1.000,-15.076,14.282,8.789
-0.065,-0.234,0.992,-17.334,16.602,9.399
-0.043,-0.236,0.979,-17.456,19.531,9.583
-0.029,-0.244,0.965,-15.930,23.315,8.850
-0.025,-0.247,0.951,-13.794,27.527,7.385
-0.021,-0.232,0.939,-11.658,31.921,5.493
-0.008,-0.220,0.946,-10.437,35.156,4.089

-0.654,-0.083,1.878,-62.012,-61.829,36.621
-0.653,-0.009,1.912,-56.152,-64.575,28.442
-0.623,0.053,1.877,-37.964,-70.313,19.653
-0.609,0.081,1.808,-14.648,-77.393,13.000
-0.644,0.047,1.703,3.540,-84.412,9.521
-0.686,0.038,1.573,13.306,-90.149,6.714
-0.736,0.031,1.427,17.883,-93.018,3.906
-0.769,0.022,1.282,21.851,-91.309,2.014
-0.822,0.023,1.155,26.489,-84.534,1.038
-0.882,0.010,1.077,28.687,-74.646,1.099
-0.887,-0.064,1.109,23.499,-64.148,1.587
-0.847,-0.133,1.187,9.277,-57.129,1.282
-0.805,-0.160,1.257,-6.531,-54.382,0.854
-0.799,-0.140,1.296,-18.677,-54.260,0.305
-0.827,-0.124,1.281,-24.353,-54.626,0.366
-0.850,-0.133,1.267,-27.527,-53.467,0.000
-0.868,-0.101,1.255,-26.917,-49.927,-1.221
-0.937,-0.045,1.202,-21.118,-45.837,-1.099
-0.994,-0.015,1.175,-17.944,-41.016,-0.183
-0.964,-0.084,1.102,-6.287,-37.109,0.183
-0.864,-0.153,0.985,6.775,-34.180,0.854
-0.740,-0.182,0.873,15.259,-31.250,1.099
-0.555,-0.300,0.908,15.503,-28.687,3.479
-0.587,-0.475,1.034,4.456,-29.724,7.629
-0.644,-0.326,0.897,-13.855,-37.231,4.639
-0.715,-0.304,0.841,-31.250,-38.086,1.709
-0.767,-0.300,0.856,-35.522,-29.053,-0.916
-0.784,-0.275,0.846,-29.236,-14.465,-5.127
-0.743,-0.299,0.824,-15.442,3.357,-11.597
-0.693,-0.301,0.731,2.075,25.146,-19.836
-0.664,-0.307,0.578,21.973,51.392,-29.175
-0.696,-0.361,0.421,39.124,82.520,-38.696
-0.701,-0.478,0.349,45.410,117.126,-49.194
-0.706,-0.518,0.388,33.997,150.391,-62.134
-0.709,-0.458,0.480,20.935,179.504,-77.087
-0.690,-0.358,0.556,21.790,201.355,-90.637
-0.570,-0.197,0.587,34.973,214.172,-96.191
-0.541,0.010,0.593,47.119,217.041,-86.243
-0.516,-0.027,0.584,56.091,211.670,-65.491
-0.483,-0.175,0.510,66.223,199.280,-46.021
-0.424,-0.325,0.405,72.937,184.204,-37.231
-0.390,-0.480,0.269,78.491,170.715,-39.734
-0.390,-0.598,0.102,80.505,161.926,-49.805
-0.498,-0.665,0.041,71.960,160.034,-62.927
-0.557,-0.709,0.086,58.716,163.513,-76.843
-0.583,-0.564,0.187,43.579,169.983,-86.548
-0.578,-0.404,0.322,39.429,177.002,-84.534
-0.575,-0.285,0.428,47.729,181.458,-69.397
-0.583,-0.242,0.423,61.218,180.603,-46.753
-0.587,-0.249,0.358,73.792,176.453,-24.902
-0.523,-0.284,0.287,83.618,169.373,-9.827
-0.421,-0.363,0.250,84.656,159.607,-1.892
-0.344,-0.407,0.225,70.923,147.034,0.854
-0.271,-0.430,0.211,44.861,134.094,-1.160
-0.218,-0.492,0.325,14.282,123.596,-6.470
-0.197,-0.506,0.581,-14.893,114.258,-16.052
-0.185,-0.412,0.806,-24.719,103.210,-27.222
-0.143,-0.330,0.860,-2.747,91.125,-33.203
-0.151,-0.286,0.767,33.508,81.482,-31.006
-0.175,-0.327,0.554,65.125,77.881,-22.705
-0.169,-0.430,0.306,82.214,81.848,-13.611
-0.143,-0.500,0.133,77.026,93.506,-8.667
-0.073,-0.519,0.083,54.443,109.009,-8.606
0.016,-0.520,0.172,25.391,123.291,-11.536
0.092,-0.517,0.354,-1.160,130.981,-16.846
0.142,-0.517,0.555,-23.010,128.784,-24.048
0.169,-0.514,0.728,-39.978,117.981,-31.189
0.176,-0.516,0.818,-46.143,101.929,-37.964
0.166,-0.519,0.812,-42.053,84.351,-44.617
0.133,-0.503,0.710,-39.612,69.946,-50.171
0.096,-0.476,0.564,-42.175,62.012,-54.382
0.049,-0.416,0.456,-52.368,62.012,-56.641
0.035,-0.348,0.440,-69.031,68.848,-56.274
0.049,-0.256,0.558,-85.938,78.308,-52.490
0.054,-0.167,0.785,-96.741,83.313,-44.983
0.053,-0.177,1.020,-94.727,78.125,-35.034
0.055,-0.257,1.156,-79.407,62.439,-26.428
0.049,-0.332,1.166,-56.763,41.565,-22.339
0.030,-0.382,1.063,-34.485,22.156,-22.766
-0.001,-0.391,0.910,-17.639,9.949,-25.146
-0.015,-0.399,0.800,-8.789,6.775,-27.466
-0.013,-0.394,0.754,-7.446,10.010,-28.625
-0.009,-0.354,0.749,-12.573,15.320,-28.625
0.002,-0.310,0.792,-20.752,19.348,-27.039
0.017,-0.272,0.864,-31.921,20.386,-23.743
0.035,-0.237,0.958,-42.480,17.395,-19.714
0.045,-0.214,1.044,-46.204,9.766,-16.357
0.042,-0.171,1.107,-41.321,-1.099,-14.282
0.042,-0.104,1.125,-29.480,-14.221,-13.000
0.037,-0.046,1.102,-12.756,-27.649,-10.559
0.029,-0.001,1.049,9.094,-38.818,-6.470
0.040,-0.011,0.998,36.499,-47.485,-1.892
0.058,-0.075,0.941,61.462,-53.894,3.357
0.072,-0.164,0.885,74.341,-58.044,7.812
0.073,-0.239,0.833,73.792,-59.692,9.766
0.068,-0.288,0.797,63.293,-58.899,9.033
0.065,-0.320,0.783,49.194,-55.115,6.287
0.054,-0.345,0.792,35.583,-49.377,3.174
0.039,-0.375,0.816,23.804,-42.114,-0.427
0.016,-0.383,0.841,12.878,-34.607,-3.357
-0.011,-0.368,0.868,3.845,-26.855,-5.676
-0.047,-0.341,0.892,-3.174,-19.836,-7.080
-0.077,-0.310,0.907,-8.789,-13.916,-6.592
-0.104,-0.277,0.927,-12.939,-9.460,-4.211
-0.119,-0.248,0.960,-13.245,-6.226,-0.366
-0.117,-0.225,0.994,-12.939,-4.883,5.371
-0.100,-0.218,1.027,-12.756,-5.920,12.085
-0.069,-0.231,1.059,-10.742,-7.996,17.944
-0.039,-0.238,1.069,-8.362,-10.864,22.156
-0.021,-0.237,1.074,-7.019,-13.916,25.146
-0.007,-0.231,1.076,-6.897,-15.930,26.794
0.001,-0.228,1.073,-6.287,-17.212,27.222
0.004,-0.229,1.060,-4.272,-16.968,26.489
0.001,-0.235,1.045,-1.831,-14.954,24.597
0.000,-0.235,1.032,-0.366,-11.841,22.461
-0.000,-0.231,1.025,-1.038,-8.423,20.630
-0.001,-0.217,1.016,-2.625,-4.761,19.104
0.000,-0.203,1.021,-3.418,-1.953,18.188
0.006,-0.187,1.025,-2.319,0.488,17.883

-0.733,-0.112,1.734,-5.859,-155.273,-35.889
-0.842,-0.102,1.683,2.869,-157.410,-35.461
-0.940,-0.139,1.629,10.132,-156.494,-35.034
-1.024,-0.149,1.597,11.108,-153.687,-34.180
-1.073,-0.173,1.624,3.174,-149.475,-32.776
-1.083,-0.207,1.709,-7.263,-144.836,-30.273
-1.112,-0.133,1.756,-11.169,-140.015,-27.832
-1.144,-0.021,1.725,-6.348,-134.521,-23.193
-1.150,0.038,1.615,5.798,-127.136,-15.198
-1.123,0.047,1.456,23.560,-116.089,-5.554
-1.077,0.019,1.309,35.706,-101.746,4.028
-1.042,-0.009,1.211,34.668,-85.938,13.794
-1.007,-0.058,1.138,24.170,-69.580,21.606
-0.988,-0.087,1.095,9.094,-53.345,26.306
-0.978,-0.091,1.098,-5.188,-37.781,27.466
-0.919,-0.086,1.158,-16.113,-24.841,25.024
-0.877,-0.095,1.244,-21.973,-15.503,20.325
-0.820,-0.104,1.296,-19.775,-10.620,13.123
-0.805,-0.135,1.277,-7.324,-9.155,4.211
-0.784,-0.195,1.187,8.057,-8.484,-4.639
-0.783,-0.245,1.003,24.109,-5.188,-14.771
-0.790,-0.278,0.763,36.133,3.906,-25.391
-0.756,-0.338,0.585,42.297,20.569,-34.851
-0.746,-0.382,0.505,40.405,41.748,-42.480
-0.779,-0.424,0.494,31.433,63.599,-47.729
-0.762,-0.489,0.526,22.644,83.801,-51.208
-0.711,-0.496,0.559,14.832,100.525,-52.307
-0.689,-0.446,0.572,7.263,113.281,-48.950
-0.677,-0.361,0.496,5.981,122.559,-41.077
-0.634,-0.330,0.406,13.184,131.165,-30.090
-0.583,-0.348,0.348,19.470,138.550,-17.273
-0.545,-0.356,0.296,18.250,142.761,-5.981
-0.488,-0.387,0.297,9.094,142.944,1.587
-0.422,-0.395,0.388,-7.324,138.794,5.615
-0.375,-0.353,0.500,-27.039,128.845,6.104
-0.331,-0.318,0.574,-38.696,114.380,4.272
-0.287,-0.322,0.616,-37.903,98.450,0.671
-0.265,-0.372,0.630,-28.992,83.313,-4.639
-0.253,-0.429,0.612,-17.090,70.618,-13.245
-0.254,-0.460,0.538,-4.333,61.157,-24.170
-0.284,-0.462,0.434,7.751,56.580,-34.363
-0.328,-0.471,0.390,14.954,56.885,-41.565
-0.367,-0.440,0.392,10.193,60.120,-43.884
-0.392,-0.376,0.427,-3.784,64.392,-40.894
-0.411,-0.293,0.466,-14.893,69.458,-34.485
-0.404,-0.244,0.501,-14.648,75.073,-26.489
-0.360,-0.264,0.533,-6.287,80.078,-18.311
-0.336,-0.285,0.541,2.258,83.496,-11.169
-0.313,-0.344,0.531,9.583,84.900,-6.653
-0.308,-0.383,0.524,12.695,85.571,-6.042
-0.296,-0.407,0.562,9.094,85.327,-8.301
-0.274,-0.369,0.607,3.967,83.740,-11.963
-0.252,-0.287,0.639,2.380,81.299,-13.733
-0.222,-0.263,0.658,6.348,78.125,-11.169
-0.204,-0.246,0.635,11.292,74.890,-5.859
-0.194,-0.247,0.592,12.268,73.181,-1.038
-0.183,-0.291,0.579,10.925,74.463,1.587
-0.171,-0.325,0.585,6.104,78.186,-0.793
-0.134,-0.350,0.622,-0.793,84.045,-8.301
-0.094,-0.354,0.675,-4.211,90.454,-20.447
-0.070,-0.362,0.678,-6.042,96.191,-33.691
-0.040,-0.374,0.654,-8.362,101.868,-47.485
0.018,-0.424,0.609,-11.902,109.375,-62.256
0.083,-0.481,0.536,-19.836,118.896,-79.041
0.127,-0.436,0.436,-34.668,130.737,-97.961
0.162,-0.351,0.404,-53.772,144.470,-116.516
0.160,-0.279,0.424,-74.524,156.067,-130.432
0.121,-0.238,0.441,-94.299,163.635,-138.367
0.087,-0.221,0.505,-109.436,168.030,-141.602
0.065,-0.175,0.635,-118.530,169.128,-140.991
0.039,-0.093,0.824,-118.042,161.743,-136.536
-0.078,-0.003,0.985,-103.149,141.296,-129.944
-0.154,-0.067,1.005,-73.547,109.131,-123.108
-0.184,-0.163,0.914,-40.405,74.341,-117.004
-0.205,-0.194,0.759,-18.677,45.593,-111.755
-0.225,-0.161,0.650,-13.000,27.405,-106.140
-0.287,-0.052,0.619,-12.085,17.395,-99.060
-0.339,-0.006,0.615,-0.732,11.841,-88.684
-0.371,-0.052,0.600,15.381,8.240,-73.853
-0.370,-0.128,0.610,19.836,6.165,-57.007
-0.321,-0.180,0.688,11.719,4.944,-41.992
-0.262,-0.196,0.836,0.183,2.441,-29.419
-0.225,-0.163,0.976,-5.005,-4.517,-18.799
-0.202,-0.082,1.052,-1.709,-15.991,-10.071
-0.138,-0.030,1.107,11.169,-29.724,-3.784
-0.078,-0.005,1.093,32.593,-42.664,0.183
-0.058,-0.005,1.011,53.284,-52.429,2.869
-0.065,-0.032,0.927,66.589,-56.946,4.211
-0.083,-0.072,0.867,68.909,-56.458,4.395
-0.102,-0.088,0.844,60.547,-51.758,4.089
-0.127,-0.095,0.850,49.988,-43.884,3.906
-0.153,-0.119,0.880,42.786,-34.424,4.028
-0.177,-0.126,0.881,39.063,-23.804,5.310
-0.194,-0.125,0.882,36.499,-12.390,8.179
-0.192,-0.141,0.916,32.227,-1.831,13.123
-0.170,-0.150,0.966,24.048,6.470,18.860
-0.139,-0.140,1.007,15.320,11.841,24.292
-0.086,-0.144,1.029,12.573,14.282,28.625
-0.047,-0.187,1.019,19.775,14.587,30.273
-0.038,-0.246,1.006,28.442,13.977,28.992
-0.055,-0.262,1.009,27.832,11.963,25.146
-0.061,-0.231,1.038,20.935,8.240,19.653
-0.054,-0.195,1.080,13.672,2.869,14.709
-0.062,-0.159,1.101,9.338,-3.418,11.841
-0.087,-0.135,1.086,9.888,-9.277,9.888
-0.109,-0.147,1.051,15.747,-13.672,8.972
-0.124,-0.173,1.026,20.203,-16.113,8.911
-0.136,-0.196,1.024,19.348,-17.151,10.254
-0.142,-0.201,1.032,15.259,-17.822,12.573
-0.147,-0.198,1.031,11.658,-18.677,15.625
-0.143,-0.198,1.022,10.071,-18.921,18.433
-0.131,-0.205,1.021,9.155,-18.311,21.484
-0.122,-0.220,1.032,8.423,-17.212,23.560
-0.114,-0.229,1.045,6.042,-15.808,24.109
-0.107,-0.219,1.050,3.418,-13.977,23.437
-0.100,-0.204,1.056,3.723,-11.902,22.400
-0.096,-0.195,1.056,5.615,-9.766,21.484
-0.094,-0.205,1.062,6.836,-8.118,21.179
-0.097,-0.215,1.067,7.141,-6.592,20.081

-0.500,-0.300,1.759,13.794,-33.081,-33.386
-0.522,-0.310,1.708,24.231,-35.400,-34.119
-0.547,-0.311,1.642,29.541,-36.438,-33.264
-0.545,-0.314,1.583,31.677,-35.645,-31.921
-0.541,-0.327,1.532,32.104,-33.569,-30.396
-0.525,-0.348,1.515,28.503,-30.396,-28.870
-0.491,-0.341,1.522,21.851,-27.954,-28.015
-0.459,-0.325,1.536,15.747,-26.367,-27.649
-0.463,-0.293,1.552,12.024,-26.001,-26.672
-0.496,-0.322,1.568,11.780,-26.123,-26.306
-0.508,-0.337,1.542,15.747,-26.184,-27.527
-0.529,-0.343,1.493,20.081,-24.597,-29.114
-0.543,-0.362,1.424,23.437,-21.240,-30.334
-0.555,-0.385,1.362,26.672,-15.869,-31.494
-0.559,-0.396,1.297,26.855,-9.155,-32.227
-0.556,-0.394,1.246,24.841,-2.258,-33.020
-0.547,-0.403,1.217,21.484,4.395,-32.898
-0.545,-0.403,1.195,17.578,10.559,-32.227
-0.536,-0.392,1.155,11.047,15.747,-31.250
-0.523,-0.373,1.112,6.226,20.020,-30.579
-0.496,-0.372,1.126,2.014,23.804,-30.518
-0.478,-0.391,1.170,-3.174,25.452,-32.227
-0.478,-0.414,1.199,-5.249,24.048,-36.011
-0.500,-0.402,1.174,-1.343,20.996,-41.687
-0.538,-0.372,1.097,5.554,18.677,-45.959
-0.590,-0.342,0.996,12.329,18.250,-46.265
-0.617,-0.355,0.924,16.418,19.958,-42.175
-0.606,-0.387,0.899,14.648,22.400,-35.156
-0.592,-0.389,0.914,7.080,24.597,-27.283
-0.568,-0.406,0.907,-0.244,25.818,-20.020
-0.561,-0.415,0.841,-2.625,27.527,-15.259
-0.556,-0.406,0.767,-2.625,32.043,-12.817
-0.544,-0.414,0.740,-3.174,39.307,-11.902
-0.531,-0.423,0.736,-5.371,47.180,-12.451
-0.497,-0.419,0.753,-10.193,53.955,-13.550
-0.466,-0.389,0.766,-17.700,59.387,-14.709
-0.350,-0.370,0.720,-21.912,63.904,-15.503
-0.464,-0.360,0.822,-23.132,68.970,-16.663
-0.440,-0.372,0.711,-14.282,70.801,-20.386
-0.417,-0.338,0.671,-6.470,72.021,-22.278
-0.418,-0.296,0.639,-12.268,73.303,-19.287
-0.374,-0.298,0.611,-20.752,73.792,-14.648
-0.341,-0.343,0.647,-27.466,74.646,-11.414
-0.332,-0.363,0.703,-33.142,74.219,-11.780
-0.330,-0.373,0.750,-34.851,71.594,-15.930
-0.336,-0.377,0.794,-31.982,67.322,-21.545
-0.349,-0.368,0.836,-28.809,61.523,-26.672
-0.364,-0.349,0.846,-25.818,55.054,-30.151
-0.371,-0.350,0.823,-20.508,48.889,-31.372
-0.381,-0.352,0.777,-15.442,44.250,-29.846
-0.387,-0.354,0.726,-12.939,41.870,-26.123
-0.384,-0.350,0.682,-11.414,41.809,-20.508
-0.385,-0.341,0.661,-10.986,43.274,-13.916
-0.371,-0.331,0.683,-13.489,44.861,-6.897
-0.343,-0.318,0.716,-18.921,44.495,-1.221
-0.329,-0.330,0.736,-23.804,42.969,2.930
-0.315,-0.344,0.744,-24.048,41.687,4.089
-0.293,-0.363,0.757,-22.400,40.955,2.686
-0.289,-0.343,0.764,-21.240,39.978,0.916
-0.276,-0.318,0.774,-20.142,39.063,0.305
-0.258,-0.308,0.796,-18.738,37.476,1.587
-0.253,-0.287,0.803,-16.418,35.339,4.211
-0.255,-0.268,0.793,-12.329,32.532,7.751
-0.240,-0.240,0.766,-7.507,28.992,12.207
-0.207,-0.217,0.747,-6.592,24.597,18.372
-0.189,-0.202,0.743,-8.728,19.958,26.062
-0.170,-0.208,0.744,-8.789,14.526,32.410
-0.160,-0.210,0.790,-6.592,9.216,35.767
-0.121,-0.205,0.872,-7.935,2.686,35.095
-0.069,-0.197,0.915,-9.644,-5.188,30.457
-0.029,-0.213,0.899,-6.409,-12.573,23.132
-0.031,-0.241,0.847,-0.305,-17.273,13.916
-0.069,-0.296,0.768,3.052,-18.616,5.249
