aX,aY,aZ,gX,gY,gZ
-0.293,-0.295,0.936,-108.582,-11.902,97.778
-0.425,0.257,1.041,-147.766,-36.255,180.054
-0.400,0.941,1.093,-173.950,-58.411,232.544
-0.197,1.446,1.105,-179.199,-70.007,252.563
-0.206,1.587,1.000,-146.851,-64.514,234.375
-0.221,1.514,0.891,-69.885,-44.495,176.697
-0.157,1.291,0.910,20.203,-20.752,93.933
-0.124,1.001,0.984,88.989,-1.221,4.517
-0.169,0.649,0.973,134.277,10.864,-76.355
-0.186,0.218,0.933,163.086,18.250,-140.015
-0.150,-0.389,0.868,185.608,29.114,-186.157
-0.109,-1.018,0.823,195.557,46.570,-219.116
-0.087,-1.509,0.873,174.622,62.378,-233.154
-0.212,-1.784,0.880,118.469,63.538,-218.140
-0.305,-1.691,0.871,33.691,45.959,-169.250
-0.233,-1.360,1.068,-61.096,11.963,-106.445
-0.351,-0.785,0.865,-83.252,-12.512,-22.827
-0.522,-0.219,1.028,-108.765,-26.978,74.951
-0.546,0.303,1.075,-142.395,-48.645,161.743
-0.521,0.862,1.210,-165.283,-65.796,221.802
-0.422,1.224,1.142,-164.612,-72.388,247.437
-0.390,1.339,0.998,-128.052,-60.181,236.877
-0.412,1.170,0.895,-57.312,-28.992,190.002
-0.332,0.726,0.857,17.456,9.155,116.882
-0.163,0.327,0.872,62.683,45.654,33.508
-0.107,0.040,0.891,80.078,74.463,-43.091
-0.064,-0.107,0.891,77.942,91.187,-100.769
-0.046,-0.154,0.878,61.829,96.741,-131.409
-0.015,-0.061,0.918,33.264,91.370,-135.010
0.012,0.080,0.979,8.118,75.684,-112.488
0.021,0.175,1.016,-3.784,51.392,-69.397
0.033,0.157,1.027,-2.563,23.071,-19.531
0.060,0.063,1.034,5.676,-4.272,22.034

0.289,-1.637,1.173,224.365,-11.475,-318.359
0.111,-1.844,1.013,240.723,-47.485,-371.582
-0.232,-1.931,0.863,237.915,-70.740,-393.372
-0.747,-1.920,0.717,208.252,-81.604,-366.272
-1.207,-1.716,0.563,156.616,-79.895,-281.555
-1.360,-1.445,0.535,88.562,-65.979,-146.545
-1.200,-1.216,0.552,15.259,-45.288,12.634
-0.947,-1.134,0.634,-51.514,-22.461,163.208
-0.796,-0.852,0.774,-108.459,-5.554,277.100
-0.724,-0.351,0.868,-158.142,-1.282,350.891
-0.789,0.139,0.905,-204.407,-3.967,395.874
-0.844,0.716,0.953,-244.690,-8.606,418.762
-0.663,1.275,1.027,-278.015,-12.634,422.546
-0.626,1.900,1.171,-289.124,-11.292,399.658
-0.715,2.275,1.024,-261.719,-6.714,344.849
-0.567,2.481,0.888,-187.500,2.197,261.108
-0.323,2.477,0.687,-71.228,24.475,160.583
-0.274,2.151,0.503,39.368,62.439,62.256
-0.309,1.653,0.514,109.558,106.812,-26.367
-0.277,1.208,0.513,140.564,139.832,-105.225
-0.135,0.892,0.578,139.954,155.701,-167.114
0.048,0.582,0.679,131.042,156.250,-210.266
0.269,0.197,0.718,132.690,143.616,-238.464
0.490,-0.207,0.715,142.639,121.094,-256.104
0.648,-0.700,0.711,151.428,92.590,-263.916
0.713,-1.264,0.720,153.931,58.228,-266.174
0.676,-1.818,0.779,151.672,16.785,-268.555
0.569,-2.146,0.824,137.512,-32.471,-266.296
0.292,-2.256,0.842,101.990,-88.196,-244.263
-0.208,-2.175,0.783,48.584,-143.555,-190.430
-0.664,-1.822,0.787,-12.024,-189.514,-108.521
-0.955,-1.291,0.836,-71.289,-212.708,-10.986
-1.161,-0.692,0.897,-119.324,-204.468,88.318
-1.259,-0.181,1.005,-158.752,-167.908,174.561
-1.315,0.324,1.077,-189.514,-115.540,237.732
-1.290,0.925,1.122,-213.806,-60.364,276.367
-1.052,1.495,1.194,-236.389,-12.451,292.358
-0.734,1.822,1.180,-249.146,25.574,278.992
-0.405,1.963,1.035,-225.952,58.777,226.562
-0.019,1.935,0.837,-153.992,85.938,138.550
0.219,1.765,0.773,-51.575,105.347,36.377
0.276,1.358,0.813,51.025,113.098,-59.143
0.223,0.885,0.818,130.066,106.140,-139.465
0.168,0.360,0.849,175.781,88.379,-202.454
0.163,-0.217,0.862,199.951,64.331,-252.869
0.271,-0.690,0.911,213.379,40.100,-293.457
0.204,-1.120,0.922,219.543,20.081,-320.679
0.010,-1.494,0.830,206.909,5.249,-329.468
-0.314,-1.648,0.755,161.499,-6.531,-312.317
-0.639,-1.667,0.700,94.421,-19.226,-256.958
-0.772,-1.415,0.777,17.273,-34.180,-158.752
-0.648,-1.119,1.014,-60.730,-52.795,-36.133
-0.588,-0.771,0.956,-106.934,-65.796,84.839
-0.667,-0.301,1.068,-140.625,-65.002,186.157
-0.758,0.234,1.152,-173.645,-59.814,254.150
-0.831,0.724,1.137,-197.571,-51.086,291.016
-0.648,1.093,1.146,-208.618,-37.476,297.424
-0.408,1.223,1.098,-192.993,-17.212,265.991
-0.239,1.192,0.872,-133.057,10.864,194.702
0.015,1.021,0.820,-49.438,45.349,100.708
0.143,0.832,0.898,22.156,76.111,7.446
0.138,0.481,0.947,77.026,89.111,-68.420
0.174,0.058,1.006,110.718,85.083,-126.099
0.252,-0.403,1.042,130.005,71.777,-170.105
0.291,-0.808,1.002,134.888,55.603,-202.393
0.239,-1.018,0.981,117.920,38.818,-217.346
0.023,-1.056,0.952,78.125,19.653,-205.078
-0.325,-0.887,0.929,27.771,-1.587,-159.668
-0.509,-0.526,1.004,-11.658,-19.897,-84.717
-0.570,-0.202,1.077,-31.860,-32.654,8.789
-0.541,0.034,1.076,-45.532,-36.316,100.586
-0.530,0.267,1.154,-62.561,-30.090,173.279
-0.542,0.490,1.208,-79.102,-18.921,218.201
-0.490,0.689,1.234,-90.454,-5.676,232.178
-0.382,0.710,1.159,-92.896,11.536,213.928
-0.279,0.743,1.024,-77.576,36.804,161.682
-0.108,0.754,0.918,-50.476,66.101,88.379
0.081,0.707,0.918,-19.287,91.492,12.695
0.222,0.504,0.966,12.695,106.628,-53.040
0.315,0.152,0.920,47.058,108.582,-105.286
0.443,-0.234,0.957,71.655,99.854,-141.907
0.510,-0.630,1.076,81.299,81.238,-163.086
0.446,-0.894,1.149,82.642,51.453,-170.044
0.253,-0.928,1.094,72.449,14.160,-159.302
-0.019,-0.861,0.959,52.612,-20.447,-124.817
-0.212,-0.715,0.873,27.100,-44.800,-69.397
-0.290,-0.539,0.837,0.244,-56.213,-3.357
-0.364,-0.303,0.833,-27.893,-55.908,62.439
-0.422,-0.067,0.881,-58.533,-47.913,117.981
-0.437,0.223,0.933,-88.562,-37.903,154.480
-0.377,0.516,0.925,-109.192,-27.039,169.617
-0.233,0.796,0.959,-119.568,-13.977,164.429
-0.118,0.919,0.977,-109.192,-0.061,140.625
-0.060,0.957,0.932,-73.425,12.634,99.121
0.046,0.867,0.894,-24.719,21.423,46.936
0.137,0.673,0.910,21.729,24.170,-5.493
0.181,0.376,0.992,59.692,21.057,-51.697
0.171,0.094,1.006,89.417,12.146,-91.187
0.144,-0.215,0.968,108.948,2.136,-120.300
0.138,-0.517,0.960,114.380,-4.517,-138.062
0.093,-0.749,0.970,106.628,-9.094,-144.897
-0.010,-0.831,0.964,82.214,-15.076,-136.841
-0.160,-0.768,0.953,44.800,-22.949,-109.314
-0.294,-0.562,0.969,4.211,-30.579,-63.660
-0.343,-0.325,1.048,-27.039,-36.072,-9.094
-0.339,-0.151,1.073,-43.945,-38.269,42.603
-0.297,-0.096,1.097,-51.697,-37.170,82.703
-0.234,-0.042,1.150,-53.589,-33.447,103.088
-0.182,0.001,1.144,-47.974,-27.222,103.577
-0.122,0.063,1.178,-42.358,-18.494,89.905
-0.093,0.114,1.163,-34.424,-9.521,67.261
-0.095,0.161,1.134,-24.719,-2.014,41.626
-0.091,0.224,1.117,-14.221,3.845,18.860
-0.078,0.248,1.088,-3.601,7.996,2.319
-0.075,0.238,1.036,5.737,10.559,-6.775
-0.073,0.231,1.026,12.329,12.939,-10.437
-0.074,0.208,1.017,18.372,13.672,-10.437
-0.059,0.153,1.002,25.574,13.855,-9.888
-0.038,0.083,0.980,32.410,13.367,-10.315
