aX,aY,aZ,gX,gY,gZ
-0.237,0.242,0.891,15.442,-20.813,13.550
-0.273,0.195,0.904,26.062,-26.245,18.005
-0.285,0.077,0.937,32.410,-32.410,22.339
-0.327,-0.028,0.994,31.555,-36.682,23.621
-0.342,-0.092,1.003,23.743,-37.476,20.386
-0.349,-0.111,1.011,14.343,-33.325,15.137
-0.355,-0.107,1.006,4.761,-26.978,9.888
-0.352,-0.074,0.993,-4.395,-21.667,5.371
-0.344,-0.009,0.970,-10.193,-18.494,1.343
-0.345,0.076,0.945,-12.207,-17.700,-0.671
-0.369,0.148,0.948,-10.559,-19.592,0.244
-0.367,0.155,0.961,-5.127,-23.132,4.150
-0.299,0.128,0.938,1.404,-26.001,8.118
-0.286,0.095,0.909,7.080,-25.513,11.353
-0.345,0.025,0.920,11.414,-22.278,13.245
-0.361,0.012,0.985,6.287,-19.836,12.634
-0.393,-0.045,0.950,-0.916,-19.043,10.132
-0.425,0.021,0.958,-4.272,-18.127,5.615
-0.410,0.042,0.927,-7.690,-15.503,2.625
-0.371,0.048,0.971,-14.404,-10.010,3.296
-0.351,0.026,0.882,-14.954,-5.066,4.456
-0.286,0.091,1.020,-21.301,0.305,5.493
-0.272,0.096,0.977,-12.573,0.488,6.592
-0.225,0.079,0.995,-12.634,-1.892,8.606
-0.229,0.032,0.999,-12.634,-5.676,9.644
-0.213,0.016,0.964,-11.414,-10.620,7.874
-0.202,0.007,0.947,-19.226,-13.123,5.554
-0.195,0.034,1.010,-26.245,-12.817,2.441
-0.106,0.051,0.928,-24.597,-13.184,-0.549
-0.044,0.084,0.983,-27.893,-11.597,-1.526
-0.152,0.037,0.953,-21.912,-13.428,-2.441
-0.292,0.030,0.930,-19.287,-20.203,-3.723
-0.398,0.084,0.916,-20.569,-28.442,-3.601
-0.448,0.137,0.891,-20.447,-34.424,-1.160
-0.402,0.169,0.832,-16.663,-37.720,1.648
-0.289,0.234,0.738,-12.878,-36.621,2.441
-0.308,0.303,0.707,-1.648,-32.593,1.160
-0.506,0.271,0.704,12.085,-30.396,-0.366
-0.709,0.177,0.755,24.414,-33.203,-2.747
-0.820,0.069,0.797,33.020,-38.940,-6.897
-0.888,-0.024,0.845,36.621,-43.884,-12.817
-0.926,-0.097,0.931,34.851,-44.617,-19.165
-0.934,-0.128,0.990,30.823,-41.138,-24.719
-0.823,-0.153,0.985,27.222,-32.593,-27.039
-0.766,-0.175,0.998,24.475,-20.203,-24.414
-0.758,-0.127,0.992,21.851,-8.972,-18.433
-0.712,-0.096,0.991,20.020,-1.770,-8.850
-0.695,-0.096,1.004,18.127,1.892,2.686
-0.693,-0.096,1.018,15.137,2.563,13.123
-0.681,-0.087,1.028,10.864,1.221,19.958
-0.647,-0.088,1.024,4.456,-0.427,22.827
-0.623,-0.077,1.021,-3.235,-0.549,21.179
-0.591,-0.027,1.006,-9.644,1.099,15.747
-0.571,0.010,0.997,-12.878,4.211,10.193
-0.519,0.033,1.000,-13.733,7.385,6.165
-0.456,0.057,0.987,-14.282,9.827,2.991
-0.391,0.103,0.970,-12.573,11.353,0.977
-0.351,0.132,0.935,-9.216,11.719,1.221
-0.319,0.164,0.942,-5.127,11.597,4.272
-0.312,0.149,0.945,2.380,10.498,9.949
-0.322,0.106,0.976,10.193,8.179,16.724
-0.338,0.072,0.996,14.709,5.432,21.179
-0.347,0.033,0.992,15.503,3.723,22.400
-0.351,0.020,0.987,13.489,4.395,20.447
-0.375,0.025,0.981,10.559,6.409,16.663
-0.381,0.031,0.983,5.432,8.667,13.184
-0.355,0.016,0.993,0.366,10.071,10.010
-0.320,-0.001,0.965,-2.319,9.644,6.042
-0.292,0.013,0.932,-5.615,9.216,1.404
-0.260,0.026,0.925,-6.775,9.277,-2.686
-0.260,0.020,0.934,-6.287,8.972,-5.493
-0.289,0.023,0.956,-6.531,7.568,-7.568
-0.300,0.045,0.966,-7.935,5.432,-8.728
-0.283,0.049,0.957,-7.141,4.089,-8.057
-0.263,0.047,0.950,-4.517,4.150,-6.470
-0.246,0.047,0.947,-2.502,5.432,-3.906
-0.249,0.044,0.941,-0.610,6.104,-0.977
-0.256,0.046,0.941,1.953,5.554,2.747
-0.252,0.046,0.944,4.395,3.418,6.836
-0.245,0.053,0.939,7.202,0.671,10.986
-0.245,0.035,0.932,10.071,-1.404,14.771
-0.248,0.014,0.936,12.573,-2.991,16.907
-0.263,0.008,0.941,13.977,-4.395,16.724

1.563,-0.643,1.267,17.273,11.963,4.883
1.922,-0.883,1.201,9.338,32.532,4.700
2.202,-1.002,1.082,-9.033,58.167,-1.099
2.396,-0.959,0.935,-31.494,85.815,-13.000
2.443,-0.799,0.713,-59.875,105.713,-28.076
2.473,-0.637,0.530,-92.590,113.464,-40.771
2.457,-0.394,0.307,-118.652,108.887,-49.683
2.266,-0.265,0.256,-135.315,95.215,-51.331
1.819,-0.127,0.249,-142.639,73.120,-43.518
1.006,0.127,0.373,-144.470,37.964,-21.362
0.057,0.575,0.488,-136.719,-7.080,23.437
-0.809,1.071,0.600,-107.422,-56.641,95.398
-1.510,1.579,0.801,-44.189,-105.225,184.082
-1.835,1.635,0.969,45.715,-149.902,273.376
-2.017,1.145,1.102,143.433,-183.960,338.867
-2.125,0.436,1.271,219.116,-201.355,354.309
-2.072,-0.347,1.303,240.417,-199.463,315.063
-1.884,-0.819,1.360,201.721,-173.035,231.812
-1.717,-0.942,1.268,129.578,-124.756,127.258
-1.604,-0.891,1.209,46.875,-62.683,29.236
-1.450,-0.588,1.214,-15.503,-7.629,-51.147
-1.102,-0.279,1.094,-54.077,24.780,-106.506
-0.809,-0.011,0.982,-68.359,39.246,-131.226
-0.604,0.165,0.981,-60.364,40.283,-128.235
-0.431,0.247,0.968,-40.039,29.297,-103.088
-0.266,0.221,0.927,-15.442,12.634,-63.660
-0.165,0.103,0.912,9.033,-2.136,-20.874
-0.078,-0.023,0.911,27.405,-12.512,14.709
0.012,-0.091,0.876,35.400,-19.714,38.208
0.014,-0.082,0.865,34.729,-23.499,47.424
-0.002,-0.043,0.859,29.724,-26.062,43.457
-0.039,0.017,0.846,23.437,-29.602,31.494
-0.143,0.071,0.885,17.883,-33.936,17.456
-0.227,0.053,0.915,15.564,-38.696,7.019
-0.302,-0.077,0.971,14.709,-40.710,1.831
-0.335,-0.148,1.021,11.169,-38.513,-0.549
-0.329,-0.144,1.023,4.639,-33.142,-0.854
-0.323,-0.116,1.022,0.183,-25.879,1.648
-0.251,-0.080,1.012,-1.282,-19.836,5.127
-0.159,-0.026,0.941,-2.136,-16.846,7.996
-0.158,-0.034,0.905,-1.465,-15.503,9.094
-0.208,-0.084,0.907,-0.610,-15.869,6.287
-0.240,-0.142,0.912,-2.930,-18.494,-0.916
-0.255,-0.166,0.914,-8.728,-21.606,-10.437
-0.262,-0.164,0.918,-16.968,-23.132,-20.996
-0.236,-0.125,0.932,-24.231,-23.315,-30.518
-0.196,-0.092,0.908,-28.625,-22.095,-36.011
-0.175,-0.052,0.911,-27.954,-19.165,-36.316
-0.174,0.006,0.921,-23.071,-16.602,-31.433
-0.181,0.058,0.930,-16.357,-16.479,-21.301
-0.199,0.080,0.948,-9.033,-18.738,-8.789
-0.245,0.094,0.981,-2.686,-23.682,1.587
-0.266,0.029,0.993,1.343,-28.503,8.789
-0.299,-0.023,1.001,1.831,-30.823,9.521
-0.359,-0.020,1.015,-0.671,-29.846,4.211
-0.332,-0.043,1.027,-3.113,-26.367,-2.563
-0.287,-0.099,1.057,-5.005,-21.484,-7.751
-0.243,-0.115,1.084,-8.057,-16.724,-12.390
-0.146,-0.139,1.085,-9.338,-12.146,-14.526
-0.076,-0.112,1.067,-11.536,-8.728,-13.794
-0.009,-0.096,1.041,-14.404,-7.263,-10.559
0.073,-0.074,1.001,-15.747,-8.545,-6.470
0.131,0.016,0.949,-18.494,-12.390,-2.747
0.193,0.032,0.895,-18.860,-17.822,1.953
0.216,0.053,0.875,-18.677,-24.048,5.127
0.222,0.131,0.845,-19.348,-31.738,4.517
0.123,0.133,0.793,-17.517,-40.222,2.869
-0.082,0.159,0.834,-15.198,-49.194,0.916
-0.301,0.203,0.839,-16.052,-59.326,0.671
-0.480,0.202,0.867,-18.005,-68.298,4.211
-0.638,0.202,0.900,-13.672,-75.867,6.775
-0.749,0.179,0.921,-9.338,-80.383,6.470
-0.848,0.144,0.919,-4.211,-80.688,3.784
-1.017,0.104,0.903,2.869,-76.111,0.061
-1.200,0.015,0.912,10.864,-67.810,-2.441
-1.277,-0.137,0.983,18.250,-58.228,-4.089
-1.242,-0.273,1.053,20.752,-49.805,-7.996
-1.166,-0.382,1.038,14.465,-40.283,-15.198
-1.115,-0.415,0.978,3.967,-27.039,-23.437
-1.040,-0.377,0.904,-6.042,-10.498,-29.480
-0.938,-0.346,0.791,-13.550,5.737,-29.968
-0.838,-0.296,0.734,-17.822,18.433,-25.818
-0.719,-0.264,0.747,-18.372,23.804,-18.494
-0.599,-0.243,0.779,-19.958,20.325,-10.132
-0.528,-0.175,0.791,-25.330,10.498,-3.052
-0.549,-0.086,0.794,-30.396,-0.671,3.357
-0.583,0.019,0.793,-31.311,-8.484,8.728
-0.581,0.090,0.804,-28.137,-10.681,12.451
-0.537,0.134,0.828,-22.156,-8.240,13.611
-0.468,0.132,0.836,-17.151,-4.089,12.390
-0.412,0.119,0.856,-16.479,0.549,9.216
-0.365,0.133,0.889,-17.700,3.296,4.578
-0.335,0.147,0.903,-17.822,2.808,0.854
-0.338,0.160,0.911,-17.090,0.488,-2.075
-0.359,0.191,0.931,-15.015,-1.831,-3.357
-0.398,0.202,0.935,-10.193,-3.418,-2.319
-0.434,0.223,0.941,-4.028,-3.784,0.916
-0.438,0.220,0.963,4.333,-2.991,5.920
-0.453,0.187,0.979,14.160,-2.197,11.902
-0.496,0.150,1.009,21.423,-1.526,17.212
-0.538,0.104,1.031,25.696,-0.977,21.301
-0.543,0.051,1.029,28.137,0.610,23.743
-0.515,0.005,1.014,28.931,3.906,25.146
-0.482,-0.016,0.996,27.161,8.057,25.146
-0.458,-0.026,0.993,24.536,11.536,23.926
-0.451,-0.033,0.987,20.325,12.695,21.057
-0.451,-0.032,0.973,14.526,11.475,16.602
-0.454,-0.018,0.952,9.033,8.667,10.742
-0.425,-0.003,0.940,4.944,6.775,4.639
-0.381,-0.013,0.919,2.991,6.470,-0.122
-0.357,-0.020,0.907,2.502,7.751,-3.784
-0.342,-0.024,0.909,3.052,9.216,-5.798
-0.330,-0.049,0.913,4.395,9.888,-5.981
-0.342,-0.085,0.942,5.798,9.216,-5.188
-0.323,-0.112,0.961,3.967,7.690,-4.456
-0.296,-0.100,0.939,0.488,6.287,-4.456
-0.286,-0.075,0.920,-2.563,6.409,-3.723
-0.311,-0.060,0.942,-5.371,6.958,-1.343
-0.355,-0.028,0.963,-6.226,6.287,1.526

1.479,-0.551,1.428,0.916,17.151,-9.460
1.922,-0.604,1.297,-5.554,32.593,-23.010
2.339,-0.529,1.084,-22.217,51.819,-39.368
2.674,-0.267,0.858,-45.166,70.374,-54.932
2.813,0.018,0.599,-66.895,82.703,-62.500
2.767,0.241,0.344,-83.252,86.304,-59.143
2.502,0.210,0.205,-85.632,82.092,-49.316
2.070,0.455,0.206,-83.130,70.618,-38.635
1.237,0.434,0.153,-72.449,42.603,-18.921
0.132,0.709,0.438,-59.631,-2.869,3.601
-1.169,0.962,0.669,-53.467,-70.862,27.649
-2.385,1.124,1.094,-38.086,-151.123,57.068
-2.912,1.099,1.201,0.977,-225.769,84.045
-2.968,0.899,1.194,40.100,-260.803,102.356
-2.979,0.474,1.005,80.017,-233.459,106.628
-2.769,0.007,1.169,105.835,-158.081,94.421
-2.376,-0.336,1.204,104.675,-73.364,67.444
-1.946,-0.531,1.190,78.430,-5.737,30.090
-1.365,-0.416,1.099,43.518,34.119,-12.390
-0.768,-0.232,0.912,13.489,53.955,-47.180
-0.367,-0.031,0.783,1.160,63.477,-64.880
-0.050,0.080,0.715,5.310,63.232,-61.035
0.230,0.071,0.686,18.799,53.223,-40.588
0.431,-0.017,0.720,32.043,36.560,-14.954
0.556,-0.034,0.744,36.316,15.442,4.333
0.579,-0.010,0.771,33.997,-5.310,16.663
0.492,0.033,0.818,31.372,-22.644,23.193
0.368,0.095,0.878,28.931,-36.560,24.719
0.243,0.119,0.917,27.100,-45.471,23.315
0.084,0.102,0.992,26.184,-49.011,19.836
-0.046,0.080,1.061,24.048,-48.950,13.733
-0.151,0.057,1.113,19.043,-46.143,6.042
-0.238,0.073,1.153,15.747,-40.710,-1.282
-0.284,0.029,1.153,15.381,-34.119,-3.845
-0.364,-0.080,1.200,16.541,-27.466,-3.601
-0.367,-0.149,1.216,13.245,-23.254,-5.615
-0.277,-0.184,1.168,5.066,-19.653,-10.803
-0.231,-0.189,1.141,-4.822,-13.733,-18.799
-0.196,-0.138,1.093,-14.587,-7.202,-27.588
-0.132,-0.057,1.050,-21.179,-2.625,-33.264
-0.062,0.013,1.015,-20.874,-2.075,-33.813
-0.023,0.081,0.990,-15.015,-6.104,-28.564
-0.018,0.097,0.952,-6.653,-11.475,-17.090
-0.031,0.071,0.963,5.554,-16.235,-2.075
-0.091,0.022,0.986,18.127,-21.179,14.099
-0.207,-0.080,1.028,26.978,-26.611,27.710
-0.292,-0.177,1.073,30.029,-30.579,33.569
-0.333,-0.245,1.101,25.574,-30.701,30.701
-0.377,-0.268,1.119,14.282,-26.733,21.301
-0.367,-0.249,1.082,0.000,-21.667,8.728
-0.319,-0.202,1.027,-11.475,-15.442,-3.113
-0.257,-0.127,0.994,-18.616,-9.583,-11.536
-0.184,-0.031,0.963,-21.484,-6.958,-16.113
-0.156,0.044,0.942,-19.226,-7.812,-15.076
-0.145,0.072,0.937,-12.634,-11.475,-9.033
-0.168,0.047,0.966,-4.395,-15.625,-0.061
-0.204,0.002,1.012,3.601,-18.860,9.277
-0.210,-0.043,1.030,7.568,-20.630,15.442
-0.193,-0.051,1.020,6.653,-19.714,15.991
-0.178,-0.002,0.998,4.028,-15.869,12.573
-0.141,0.044,0.992,3.662,-11.169,9.521
-0.061,0.018,0.990,6.226,-8.423,8.850
0.040,-0.017,0.978,8.240,-8.545,8.179
0.097,-0.085,0.946,7.385,-10.193,6.592
0.087,-0.183,0.942,3.967,-12.634,3.662
0.059,-0.329,0.957,-3.479,-17.029,-1.038
0.078,-0.397,0.890,-19.165,-23.071,-10.559
0.115,-0.385,0.762,-39.185,-26.917,-23.804
0.055,-0.267,0.676,-55.542,-26.855,-35.645
-0.041,-0.032,0.609,-62.195,-28.198,-40.894
-0.084,0.145,0.533,-56.519,-33.875,-33.142
-0.123,0.181,0.509,-40.039,-43.701,-15.076
-0.305,0.198,0.583,-23.987,-57.617,2.930
-0.525,0.092,0.690,-13.916,-74.829,15.137
-0.697,-0.049,0.832,-10.925,-90.637,18.738
-0.877,-0.058,0.900,-18.982,-99.548,12.939
-1.060,0.029,0.920,-30.579,-96.619,3.479
-1.273,0.134,0.960,-36.194,-83.740,-3.540
-1.367,0.249,1.028,-35.034,-67.810,-6.042
-1.315,0.265,1.049,-27.710,-52.551,-4.761
-1.196,0.179,1.069,-19.226,-38.147,-2.197
-1.059,0.129,1.044,-16.785,-24.841,-2.563
-0.979,0.088,0.998,-17.944,-13.489,-4.272
-0.941,0.072,0.921,-19.043,-5.310,-5.188
-0.862,0.057,0.871,-18.555,1.526,-4.456
-0.769,0.043,0.822,-15.137,8.667,-1.404
-0.709,0.058,0.816,-11.719,14.343,3.601
-0.641,0.047,0.829,-8.667,17.578,10.132
-0.481,0.036,0.852,-7.446,17.456,14.465
-0.301,0.017,0.814,-9.399,15.137,14.038
-0.247,0.033,0.800,-15.076,13.123,8.240
-0.294,0.106,0.854,-21.729,9.705,-0.549
-0.381,0.215,0.878,-26.062,2.808,-7.690
-0.468,0.299,0.886,-26.489,-4.761,-10.315
-0.550,0.348,0.888,-21.179,-8.728,-7.568
-0.584,0.385,0.890,-11.414,-8.423,-1.465
-0.574,0.386,0.894,2.075,-4.822,7.324
-0.506,0.322,0.890,17.334,0.000,16.602
-0.439,0.235,0.895,29.663,3.601,23.926
-0.416,0.161,0.912,36.133,4.333,27.710
-0.412,0.080,0.931,37.292,2.319,27.527
-0.394,0.002,0.950,35.278,-0.854,23.560
-0.418,-0.064,0.956,29.663,-2.747,16.968
-0.449,-0.078,0.984,21.790,-3.052,9.888
-0.453,-0.088,0.969,13.672,-2.502,4.517
-0.443,-0.080,0.974,6.226,-0.916,1.770
-0.458,-0.066,0.986,0.549,0.549,1.465
-0.477,-0.030,0.986,-2.686,0.854,2.380
-0.469,0.017,0.988,-4.822,0.793,3.967
-0.446,0.031,0.970,-5.859,1.282,5.798
-0.431,0.044,0.968,-6.226,2.502,6.348
-0.400,0.041,0.978,-6.470,3.845,5.310
-0.369,0.016,0.976,-7.141,4.822,3.479
-0.356,-0.010,0.981,-8.850,5.005,1.282
-0.362,-0.016,0.980,-11.902,4.822,-1.099
-0.381,0.008,0.968,-14.587,4.456,-2.502
-0.395,0.039,0.960,-14.404,4.211,-1.953
-0.390,0.050,0.957,-12.146,4.028,0.183
-0.370,0.049,0.952,-9.094,3.967,2.930

1.764,-0.418,1.093,-10.315,37.781,-13.672
2.148,-0.455,0.984,-19.470,46.875,-16.296
2.213,-0.410,0.826,-27.771,56.519,-19.165
2.191,-0.281,0.662,-41.931,68.237,-21.545
2.233,-0.196,0.444,-57.068,76.294,-23.560
2.287,-0.074,0.380,-69.702,82.764,-25.452
2.321,0.018,0.369,-72.083,83.130,-26.367
2.066,0.123,0.521,-70.740,69.702,-21.545
1.243,0.215,0.643,-66.284,34.973,-8.484
0.109,0.299,0.846,-64.392,-19.775,14.526
-1.081,0.443,1.096,-57.678,-87.524,44.067
-1.807,0.542,1.361,-44.067,-154.968,76.233
-2.069,0.513,1.401,-28.870,-199.036,104.858
-2.072,0.396,1.327,-11.292,-195.068,119.019
-1.976,0.243,1.274,6.470,-144.897,114.746
-1.698,-0.018,1.213,29.419,-72.693,94.360
-1.256,-0.260,1.273,46.326,-6.653,59.692
-0.994,-0.395,1.330,33.142,29.968,17.517
-0.698,-0.304,1.240,1.099,35.767,-28.442
-0.365,-0.073,1.062,-30.273,25.452,-70.129
-0.153,0.195,0.909,-45.654,14.709,-95.093
-0.037,0.386,0.874,-41.565,6.470,-97.595
0.030,0.448,0.839,-23.315,-2.625,-78.857
0.087,0.393,0.829,-0.366,-14.587,-45.410
0.138,0.280,0.844,21.362,-28.442,-9.460
0.103,0.142,0.879,36.072,-40.283,20.386
0.025,0.041,0.913,41.260,-46.997,38.208
-0.038,0.031,0.937,38.452,-47.729,42.969
-0.071,0.082,0.939,33.142,-44.006,39.795
-0.108,0.158,0.953,27.710,-39.001,34.119
-0.148,0.247,0.958,23.926,-36.011,28.748
-0.194,0.240,0.975,24.902,-35.522,25.391
-0.248,0.156,1.000,27.771,-36.072,23.621
-0.300,0.057,1.026,27.100,-36.194,19.348
-0.317,-0.031,1.030,21.851,-33.447,12.329
-0.323,-0.102,1.043,14.099,-27.954,3.540
-0.317,-0.093,1.053,4.456,-22.034,-6.775
-0.266,-0.053,1.045,-5.737,-17.883,-16.357
-0.180,0.011,1.016,-12.817,-14.954,-23.010
-0.119,0.083,0.978,-16.296,-12.817,-24.841
-0.100,0.101,0.954,-15.930,-12.085,-21.606
-0.124,0.070,0.950,-13.245,-13.428,-16.602
-0.160,0.060,0.967,-12.756,-17.822,-12.207
-0.196,0.074,0.967,-13.550,-23.437,-8.240
-0.250,0.095,0.965,-12.878,-28.198,-4.028
-0.289,0.109,0.964,-9.338,-30.884,0.793
-0.315,0.088,0.983,-4.211,-31.311,6.104
-0.342,0.038,1.002,-0.793,-30.518,9.460
-0.329,0.000,1.001,-0.244,-28.687,9.460
-0.245,0.002,0.970,-1.404,-25.452,6.836
-0.211,-0.047,0.967,-2.136,-21.362,3.540
-0.242,-0.105,1.000,-4.272,-19.714,-2.319
-0.255,-0.101,1.000,-10.376,-21.729,-11.230
-0.277,-0.054,0.997,-17.578,-24.719,-20.752
-0.325,-0.009,1.008,-21.729,-26.184,-27.222
-0.339,0.017,1.029,-21.545,-25.879,-28.931
-0.333,0.041,1.041,-18.433,-24.048,-26.245
-0.312,0.070,1.050,-12.573,-21.179,-20.020
-0.301,0.091,1.032,-5.066,-18.127,-10.864
-0.313,0.046,1.037,3.723,-16.113,-0.305
-0.323,-0.056,1.063,9.888,-15.381,9.338
-0.287,-0.137,1.062,8.362,-15.198,13.000
-0.263,-0.162,1.073,1.099,-12.695,9.827
-0.263,-0.148,1.074,-7.751,-7.751,2.563
-0.243,-0.110,1.060,-15.869,-2.991,-5.005
-0.208,-0.060,1.035,-20.447,0.916,-10.132
-0.174,0.001,1.008,-21.057,2.563,-11.780
-0.164,0.049,0.991,-18.005,2.563,-9.094
-0.180,0.016,0.995,-12.329,0.732,-2.686
-0.236,-0.026,1.021,-8.240,-2.686,3.967
-0.261,-0.046,1.032,-9.033,-6.775,7.874
-0.250,-0.028,1.004,-12.085,-9.521,8.789
-0.242,0.015,0.984,-15.686,-8.667,7.812
-0.236,0.076,0.973,-17.395,-5.920,6.042
-0.227,0.156,0.946,-16.541,-4.089,5.188
-0.231,0.204,0.898,-12.878,-3.906,6.958
-0.238,0.196,0.889,-7.385,-5.127,10.925
-0.275,0.193,0.869,-2.686,-7.812,14.404
-0.345,0.170,0.858,0.671,-11.230,16.235
-0.409,0.134,0.871,4.150,-14.221,16.113
-0.441,0.118,0.868,6.104,-16.602,13.916
-0.445,0.090,0.865,7.874,-16.846,11.963
-0.463,0.046,0.875,10.376,-15.503,11.475
-0.501,0.004,0.900,10.559,-14.282,11.353
-0.533,-0.004,0.920,7.202,-14.282,10.498
-0.545,-0.022,0.908,2.441,-13.977,8.911
-0.547,-0.014,0.917,-2.258,-11.902,5.981
-0.523,0.006,0.914,-5.981,-8.240,2.441
-0.497,0.018,0.904,-8.606,-4.456,-0.488
-0.478,0.029,0.908,-9.521,-1.831,-1.648
-0.473,0.051,0.903,-10.010,-0.732,-0.732
-0.484,0.071,0.895,-9.338,0.061,2.136
-0.490,0.067,0.885,-7.202,0.671,6.958
-0.504,0.053,0.893,-5.005,1.221,12.024
-0.507,0.055,0.897,-4.272,1.526,14.709
-0.495,0.061,0.898,-4.517,2.197,15.015
-0.469,0.069,0.903,-5.005,3.662,13.855
-0.434,0.065,0.914,-4.639,6.226,12.268
-0.401,0.077,0.914,-4.578,8.179,10.742
-0.376,0.090,0.909,-4.456,8.484,9.521
-0.355,0.096,0.909,-3.418,7.141,9.216
-0.351,0.109,0.900,-2.502,5.005,8.789
-0.340,0.139,0.915,-1.709,2.991,8.057
-0.307,0.135,0.927,0.977,1.404,8.057
-0.291,0.104,0.938,4.028,0.366,7.874
-0.301,0.093,0.947,5.554,-0.183,7.507
-0.334,0.103,0.944,6.592,-0.671,8.179
-0.374,0.098,0.943,8.423,-1.526,10.986
-0.389,0.096,0.949,10.742,-2.380,14.404
-0.360,0.096,0.961,12.512,-2.991,17.212
-0.321,0.075,0.958,14.282,-3.479,18.860
-0.299,0.037,0.969,14.771,-3.357,18.311
-0.291,0.015,0.987,13.000,-3.296,15.198
-0.301,0.018,0.998,8.850,-4.028,10.498
-0.314,0.021,0.997,4.883,-5.249,5.920
-0.330,0.031,0.993,1.892,-5.737,2.197
-0.356,0.060,0.989,-0.610,-5.493,-0.671
-0.393,0.086,0.991,-1.648,-5.005,-1.831
-0.384,0.095,0.986,-1.160,-4.517,-1.953

1.282,-0.222,1.290,-20.020,42.236,-4.578
1.583,-0.231,1.079,-23.071,65.857,-8.423
1.983,-0.288,0.757,-22.827,91.797,-14.526
2.277,-0.225,0.407,-36.316,115.845,-26.794
2.722,-0.117,0.479,-75.378,131.104,-42.969
2.960,-0.108,0.366,-104.675,128.662,-60.913
2.957,-0.196,0.318,-106.934,117.065,-78.552
2.745,-0.215,0.160,-92.346,98.877,-92.712
2.284,-0.149,0.200,-92.590,72.632,-92.163
1.238,0.011,0.273,-103.638,34.424,-68.420
-0.109,0.359,0.510,-96.191,-18.555,-22.400
-1.127,0.688,0.813,-68.359,-85.388,40.955
-1.541,0.819,1.010,-24.536,-160.522,110.962
-1.622,0.879,1.407,20.020,-231.873,167.480
-1.738,0.584,1.108,57.129,-272.095,198.303
-1.847,0.339,0.906,89.661,-247.192,197.510
-1.888,-0.101,1.048,120.117,-175.171,172.729
-1.726,-0.509,1.258,114.807,-99.487,130.432
-1.408,-0.592,1.307,70.007,-49.744,73.547
-1.311,-0.412,1.266,18.677,-24.231,16.968
-1.265,-0.174,1.164,-16.052,-15.259,-24.414
-1.164,0.087,1.092,-32.593,-13.794,-48.401
-0.928,0.211,1.030,-29.541,-11.108,-53.223
-0.618,0.206,0.972,-13.977,-5.066,-43.091
-0.388,0.174,0.924,1.953,1.648,-25.146
-0.229,0.073,0.916,16.968,4.700,-4.456
-0.048,-0.020,0.923,27.466,1.770,13.489
0.106,-0.047,0.917,29.663,-5.249,24.353
0.135,-0.009,0.906,25.146,-12.817,28.259
0.103,0.072,0.895,19.531,-18.616,28.259
0.059,0.127,0.885,16.357,-22.949,27.100
-0.017,0.150,0.885,15.442,-26.611,25.391
-0.106,0.136,0.896,16.235,-30.090,22.949
-0.165,0.118,0.924,17.212,-33.203,19.104
-0.181,0.055,0.947,17.761,-34.302,14.038
-0.204,-0.005,0.973,16.357,-32.776,8.362
-0.212,-0.063,1.009,11.658,-30.273,2.075
-0.162,-0.059,1.010,5.554,-28.687,-4.517
-0.141,-0.009,0.990,-0.671,-27.405,-9.338
-0.181,0.057,0.977,-4.150,-26.489,-11.658
-0.253,0.063,0.969,-2.930,-26.062,-10.071
-0.329,-0.005,0.999,1.587,-26.123,-6.470
-0.379,-0.063,1.024,5.005,-26.672,-3.723
-0.407,-0.111,1.051,5.066,-26.855,-1.404
-0.443,-0.133,1.083,2.869,-25.757,0.854
-0.427,-0.112,1.086,-0.854,-23.987,2.686
-0.365,-0.082,1.069,-3.601,-20.264,4.578
-0.321,-0.057,1.043,-5.005,-14.709,6.775
-0.324,-0.100,1.047,-6.104,-10.010,7.263
-0.309,-0.119,1.059,-10.254,-8.545,3.479
-0.264,-0.110,1.039,-17.944,-9.277,-4.272
-0.234,-0.067,1.010,-26.489,-10.010,-13.428
-0.231,0.028,0.991,-32.593,-10.010,-21.606
-0.234,0.117,0.982,-33.508,-9.399,-25.391
-0.214,0.160,0.970,-28.809,-8.972,-23.621
-0.212,0.200,0.963,-20.752,-7.996,-18.127
-0.219,0.228,0.968,-9.766,-7.324,-9.583
-0.224,0.184,0.978,2.075,-7.263,1.221
-0.221,0.094,1.015,13.489,-8.118,11.963
-0.193,0.000,1.041,19.348,-9.888,18.555
-0.160,-0.040,1.040,19.287,-10.681,19.714
-0.143,-0.048,1.053,16.113,-9.338,17.639
-0.139,-0.040,1.065,12.268,-7.446,14.160
-0.132,-0.017,1.045,8.301,-6.348,10.193
-0.151,-0.057,1.027,4.883,-5.493,6.226
-0.181,-0.044,1.029,0.549,-5.249,0.549
-0.176,-0.004,1.014,-4.150,-5.920,-5.676
-0.137,-0.002,1.022,-5.127,-5.981,-9.766
-0.070,-0.029,1.009,-4.700,-5.310,-12.207
0.018,-0.043,0.987,-4.883,-4.028,-13.123
0.104,-0.048,0.953,-5.249,-2.625,-12.390
0.139,-0.022,0.888,-7.935,-2.991,-10.254
0.136,0.003,0.849,-11.719,-6.165,-7.751
0.079,0.040,0.809,-14.587,-12.146,-6.104
0.006,0.101,0.758,-17.578,-20.996,-5.188
-0.094,0.180,0.729,-16.907,-30.823,-3.418
-0.237,0.290,0.734,-12.268,-40.833,0.366
-0.410,0.288,0.774,-1.892,-49.866,7.690
