aX,aY,aZ,gX,gY,gZ
0.052,-0.056,0.964,-29.846,19.287,35.706
0.048,-0.045,0.921,-24.170,22.522,38.940
0.050,-0.102,0.858,-21.606,26.672,40.466
0.111,-0.168,0.874,-20.447,30.884,38.025
0.191,-0.178,0.874,-21.912,33.875,31.616
0.244,-0.151,0.917,-26.733,34.729,24.658

-0.904,-0.629,1.045,2.075,-24.353,-34.363
-0.927,-0.650,1.029,2.380,-17.456,-29.541
-0.944,-0.680,1.007,0.916,-9.094,-23.682
-0.984,-0.699,1.032,-1.160,-0.244,-17.883
-0.974,-0.725,1.029,-4.333,7.812,-12.390
-0.989,-0.721,1.047,-5.310,15.137,-7.568
-0.976,-0.708,1.059,-7.629,20.569,-2.014
-0.971,-0.737,1.086,-7.019,24.658,5.005
-0.973,-0.720,1.080,-9.583,27.283,11.597
-0.959,-0.692,1.051,-12.207,29.907,18.127
-0.951,-0.679,1.033,-13.611,33.752,24.170
-0.950,-0.651,1.008,-15.625,38.147,29.846
-0.942,-0.605,0.974,-17.212,43.457,35.156
-0.956,-0.563,0.967,-16.418,49.316,39.734
-0.941,-0.555,0.967,-14.832,54.565,44.495
-0.928,-0.530,0.937,-12.878,59.692,49.805
-0.903,-0.508,0.948,-11.414,64.941,55.237
-0.902,-0.484,0.947,-10.742,69.214,61.768
-0.878,-0.486,0.943,-9.644,71.899,67.810
-0.857,-0.491,0.916,-8.728,74.280,73.120
-0.843,-0.496,0.899,-10.132,76.538,77.209
-0.811,-0.498,0.856,-13.733,78.979,79.773
-0.777,-0.494,0.827,-17.517,81.909,81.055
-0.767,-0.467,0.828,-20.752,86.304,82.947
-0.749,-0.433,0.817,-22.827,89.600,86.731
-0.732,-0.334,0.801,-22.705,91.858,92.468
-0.723,-0.310,0.802,-17.883,93.018,100.586
-0.679,-0.346,0.827,-11.780,92.041,107.971
-0.651,-0.372,0.834,-9.888,88.928,112.000
-0.653,-0.337,0.807,-12.146,84.961,113.586
-0.650,-0.294,0.781,-14.221,81.482,114.929
-0.625,-0.312,0.771,-14.038,78.796,116.333
-0.595,-0.322,0.771,-14.893,76.782,116.699
-0.563,-0.294,0.779,-17.212,75.684,116.699
-0.537,-0.259,0.787,-17.822,74.646,117.737
-0.513,-0.244,0.793,-17.151,73.181,119.568
-0.478,-0.237,0.795,-15.930,70.801,121.277
-0.449,-0.230,0.778,-14.954,68.420,121.948
-0.427,-0.223,0.776,-15.015,66.284,122.131
-0.412,-0.200,0.772,-15.930,64.758,122.131
-0.393,-0.177,0.751,-15.381,63.782,122.070
-0.353,-0.178,0.739,-13.306,64.148,122.131
-0.327,-0.176,0.747,-11.414,65.125,121.887
-0.312,-0.164,0.756,-11.475,65.063,120.911
-0.296,-0.152,0.753,-10.071,63.599,120.117
-0.278,-0.145,0.738,-8.850,61.218,119.690
-0.259,-0.154,0.735,-7.629,58.472,120.239
-0.251,-0.178,0.747,-5.676,55.725,120.850
-0.249,-0.153,0.748,-3.845,52.368,122.375
-0.248,-0.118,0.737,-1.099,48.584,126.587
-0.243,-0.101,0.731,3.845,45.410,132.996
-0.233,-0.091,0.709,10.315,42.603,139.038
-0.218,-0.083,0.704,16.907,40.161,143.494
-0.190,-0.105,0.724,21.545,37.476,146.851
-0.167,-0.134,0.750,24.170,33.752,148.499
-0.147,-0.141,0.768,24.597,29.358,148.743
-0.138,-0.130,0.782,22.949,24.292,149.536
-0.152,-0.063,0.792,21.606,20.264,151.672
-0.155,-0.000,0.790,25.146,16.479,155.212
-0.132,-0.004,0.787,33.386,13.428,158.813
-0.134,-0.031,0.765,39.490,11.169,160.583
-0.138,-0.003,0.769,39.063,10.376,160.522
-0.130,0.022,0.779,36.743,10.132,158.936
-0.113,0.017,0.780,36.682,9.705,156.006
-0.096,0.011,0.786,37.720,9.460,152.527
-0.089,0.045,0.802,36.133,9.705,150.146
-0.083,0.056,0.822,35.156,9.155,149.292
-0.057,0.019,0.841,38.879,8.545,148.743
-0.038,-0.007,0.855,42.542,7.751,148.010
-0.046,-0.000,0.868,42.664,6.897,147.705
-0.055,-0.012,0.870,43.213,6.165,148.193
-0.062,-0.064,0.862,43.518,5.981,149.536
-0.068,-0.120,0.873,41.382,7.141,151.184
-0.059,-0.162,0.880,35.706,9.644,152.771
-0.064,-0.137,0.842,29.724,13.428,155.823
-0.115,-0.083,0.840,23.682,17.639,161.072
-0.134,-0.034,0.855,21.179,19.714,166.321
-0.107,-0.038,0.873,24.475,19.165,169.861
-0.061,-0.054,0.866,27.588,17.029,171.570
-0.032,-0.032,0.856,25.269,14.587,172.058
-0.044,0.057,0.883,20.569,12.085,172.424
-0.067,0.114,0.908,21.301,8.911,173.157
-0.044,0.101,0.917,31.738,4.456,172.607
0.008,0.052,0.940,39.368,-0.305,169.617
0.064,0.002,0.984,41.016,-4.517,165.039
0.094,-0.069,1.021,44.556,-8.484,158.875
0.097,-0.203,1.010,49.438,-11.841,153.259
0.130,-0.257,0.977,41.687,-12.024,151.611
0.047,-0.148,0.963,26.428,-9.033,154.968
-0.021,-0.068,1.048,23.132,-6.348,162.292
-0.014,-0.088,1.114,27.344,-8.606,170.776
-0.005,-0.089,1.103,37.903,-14.648,176.270
0.050,-0.133,1.104,47.485,-20.081,179.382
0.073,-0.224,1.057,50.720,-21.912,180.420
0.086,-0.298,1.042,50.354,-18.066,179.687
0.083,-0.218,1.007,43.823,-9.155,180.847
0.082,-0.125,1.093,37.903,0.305,186.279
0.086,-0.104,1.162,35.156,4.333,191.406
0.125,-0.101,1.133,37.292,1.343,189.209
0.156,-0.072,1.132,36.194,-4.150,178.711
0.156,-0.076,1.109,31.616,-10.498,162.415
0.154,-0.117,1.100,25.452,-16.235,142.578
0.183,-0.204,1.114,16.296,-20.264,120.605
0.236,-0.270,1.117,1.343,-21.851,97.839
0.309,-0.288,1.078,-17.822,-19.287,77.942
0.303,-0.282,0.974,-32.532,-9.521,64.270
0.267,-0.167,0.943,-40.588,6.775,58.716
0.247,-0.088,1.006,-41.260,23.315,61.035
0.240,-0.075,1.044,-35.583,32.959,67.200
0.284,-0.115,1.015,-27.466,36.438,73.486
0.334,-0.095,0.991,-19.714,37.476,77.759
0.341,-0.073,1.020,-15.808,36.621,79.712
0.345,-0.093,1.036,-13.489,32.593,78.491
0.365,-0.130,1.024,-12.329,26.917,73.425
0.385,-0.129,1.016,-15.259,21.973,65.674
0.375,-0.116,0.995,-18.799,19.165,58.044
0.370,-0.123,0.986,-22.339,18.005,52.734
0.383,-0.075,0.974,-27.100,17.883,49.805
0.365,-0.012,0.977,-30.151,17.334,49.316
