aX,aY,aZ,gX,gY,gZ
-0.072,-1.515,0.959,-17.395,-271.667,-42.480
-0.140,-1.548,1.071,-19.714,-271.912,-36.072
-0.197,-1.546,1.226,-25.513,-269.592,-25.574
-0.277,-1.498,1.366,-33.936,-265.259,-9.583
-0.352,-1.444,1.528,-43.945,-257.996,13.306
-0.368,-1.370,1.699,-52.429,-246.765,42.542
-0.356,-1.268,1.840,-55.908,-232.422,72.815
-0.337,-1.140,1.941,-55.298,-213.928,101.440
-0.329,-1.003,1.993,-51.819,-190.918,126.709
-0.308,-0.850,2.035,-47.791,-165.405,148.804
-0.259,-0.723,2.062,-46.448,-141.174,167.786
-0.210,-0.630,2.046,-47.119,-119.690,181.824
-0.177,-0.522,2.029,-49.988,-100.891,189.026
-0.160,-0.394,2.010,-56.702,-85.632,190.247
-0.161,-0.275,1.966,-63.843,-72.388,187.805
-0.167,-0.198,1.895,-68.604,-57.617,183.594
-0.192,-0.100,1.769,-71.045,-40.344,178.162
-0.231,0.064,1.748,-72.937,-20.630,173.340
-0.231,0.159,1.767,-76.233,-3.296,174.438
-0.198,0.297,1.865,-81.360,8.789,179.199
-0.178,0.472,1.911,-83.557,14.160,183.594
-0.154,0.607,1.886,-76.843,16.541,186.035
-0.126,0.660,1.812,-61.157,22.339,184.387
-0.099,0.663,1.697,-44.373,33.264,176.270
-0.077,0.668,1.603,-32.959,47.241,161.499
-0.059,0.694,1.535,-29.907,60.425,141.846
-0.070,0.728,1.464,-32.593,70.740,120.667
-0.089,0.761,1.416,-35.889,79.651,100.159
-0.096,0.778,1.370,-35.156,87.769,81.299
-0.113,0.776,1.301,-29.175,94.543,64.636
-0.143,0.754,1.197,-18.677,100.037,50.232
-0.175,0.718,1.076,-8.606,104.248,39.185
-0.186,0.666,0.983,-1.648,106.506,31.738
-0.183,0.605,0.907,2.502,105.469,26.428
-0.172,0.544,0.844,5.676,101.624,21.606
-0.152,0.489,0.787,9.460,95.398,15.930
-0.133,0.427,0.727,13.489,88.013,9.705
-0.111,0.367,0.680,16.418,80.200,3.540

0.119,0.586,2.018,-80.017,34.119,98.755
0.115,0.713,2.066,-83.740,59.692,90.637
0.132,0.834,2.101,-85.693,84.106,79.651
0.163,0.924,2.111,-85.449,105.957,65.552
0.176,0.981,2.068,-81.482,125.305,47.119
0.168,0.996,1.991,-72.510,143.372,24.658
0.142,0.986,1.889,-59.875,159.790,0.610
0.093,0.986,1.763,-47.791,173.340,-21.851
0.041,0.977,1.605,-36.316,184.204,-41.138
0.009,0.931,1.424,-26.489,193.542,-55.969
-0.007,0.873,1.235,-20.508,201.843,-68.359
-0.022,0.830,1.051,-16.663,209.717,-80.017
-0.043,0.820,0.909,-14.343,215.637,-91.003
-0.056,0.806,0.766,-11.169,218.384,-100.830
-0.072,0.741,0.572,-6.165,217.224,-110.168
-0.080,0.662,0.399,-2.686,212.769,-120.056
-0.088,0.620,0.272,-2.930,203.979,-131.348
-0.116,0.576,0.170,-4.578,190.430,-143.250
-0.151,0.521,0.070,-2.197,173.645,-156.433
-0.222,0.483,-0.031,5.188,156.494,-169.434
-0.287,0.418,-0.139,13.916,140.686,-179.749
-0.333,0.350,-0.245,19.775,126.892,-184.814
-0.365,0.284,-0.355,21.240,114.685,-184.998
-0.372,0.225,-0.442,18.188,103.516,-181.580
-0.347,0.185,-0.510,11.292,91.919,-176.025
-0.319,0.155,-0.558,1.831,78.613,-169.800
-0.285,0.118,-0.601,-7.568,62.683,-164.551
-0.252,0.090,-0.614,-17.639,44.617,-160.706
-0.198,0.073,-0.585,-27.588,24.414,-158.997
-0.158,0.044,-0.565,-36.255,2.197,-159.485
-0.138,0.009,-0.563,-42.053,-19.470,-162.964
-0.131,-0.024,-0.558,-47.302,-39.246,-168.091
-0.132,-0.061,-0.547,-54.932,-57.312,-172.668
-0.135,-0.097,-0.505,-65.674,-73.975,-175.598
-0.144,-0.116,-0.419,-75.439,-89.966,-177.002
-0.145,-0.162,-0.320,-79.285,-107.483,-176.208
-0.135,-0.243,-0.246,-79.285,-127.319,-172.791
-0.104,-0.337,-0.173,-77.454,-147.888,-167.969
-0.064,-0.478,-0.082,-75.623,-168.335,-162.109
-0.005,-0.636,0.016,-77.209,-188.721,-155.762
0.049,-0.778,0.149,-85.022,-207.153,-150.391
0.075,-0.909,0.353,-94.849,-221.558,-146.179
0.047,-1.019,0.566,-97.595,-234.314,-142.822
0.002,-1.158,0.764,-93.506,-246.948,-138.123
-0.067,-1.302,0.937,-88.501,-258.972,-131.226
-0.173,-1.450,1.081,-85.266,-269.714,-121.643
-0.283,-1.559,1.284,-88.440,-276.611,-108.521
-0.365,-1.642,1.533,-97.290,-279.785,-90.698
-0.460,-1.669,1.775,-105.957,-279.602,-68.420
-0.557,-1.686,1.995,-112.549,-273.315,-40.344
-0.631,-1.669,2.191,-116.760,-258.606,-7.751
-0.707,-1.631,2.352,-115.112,-233.948,27.405
-0.758,-1.593,2.435,-105.957,-202.148,63.843
-0.771,-1.535,2.459,-95.276,-168.091,99.182
-0.753,-1.473,2.429,-88.501,-137.024,132.446
-0.729,-1.361,2.360,-87.830,-110.718,162.964
-0.719,-1.172,2.287,-95.032,-87.402,191.284
-0.709,-0.953,2.224,-104.675,-65.308,218.018
-0.701,-0.712,2.161,-112.671,-44.556,242.737
-0.683,-0.486,2.056,-117.798,-25.879,264.709
-0.660,-0.262,1.942,-119.324,-8.423,283.142
-0.649,-0.009,1.870,-119.141,7.935,297.424
-0.612,0.236,1.813,-118.896,21.790,308.472
-0.539,0.427,1.782,-118.042,31.433,316.101
-0.474,0.670,1.721,-119.873,38.513,317.993
-0.400,0.851,1.700,-123.352,48.035,314.148
-0.298,0.943,1.712,-125.549,61.584,305.603
-0.225,1.051,1.745,-126.160,75.378,289.795
-0.221,1.142,1.692,-123.474,86.243,268.127
-0.247,1.229,1.618,-119.629,96.558,244.934
-0.262,1.324,1.581,-120.544,109.558,224.121
-0.259,1.421,1.587,-124.451,124.146,205.811
-0.252,1.512,1.601,-123.291,138.916,188.477
-0.239,1.581,1.590,-112.000,151.672,170.593
-0.212,1.580,1.533,-94.360,160.767,152.161
-0.198,1.544,1.437,-78.003,166.443,131.653
-0.194,1.515,1.349,-66.711,171.143,108.398
-0.193,1.475,1.266,-59.143,176.270,83.008
-0.200,1.442,1.192,-54.321,181.641,56.091
-0.218,1.426,1.135,-52.795,185.547,28.687
-0.246,1.397,1.059,-50.598,188.416,2.258
-0.274,1.355,0.961,-45.959,191.589,-22.766
-0.302,1.344,0.887,-41.504,195.068,-46.936
-0.328,1.343,0.811,-36.865,197.449,-68.542
-0.354,1.339,0.720,-28.809,198.914,-86.914
-0.389,1.342,0.620,-16.479,199.585,-103.271
-0.419,1.324,0.517,-1.648,198.730,-117.249
-0.440,1.238,0.383,13.855,195.007,-129.700
-0.460,1.128,0.220,27.161,188.965,-142.883
-0.482,1.000,0.077,35.522,181.274,-157.104
-0.491,0.885,-0.019,35.645,170.715,-171.021
-0.497,0.783,-0.078,30.945,156.677,-184.326
-0.504,0.681,-0.124,27.161,139.709,-196.716
-0.525,0.587,-0.172,27.344,122.375,-207.642
-0.544,0.476,-0.250,30.212,106.567,-215.332
-0.562,0.352,-0.351,31.311,93.079,-219.177
-0.551,0.226,-0.406,27.222,82.825,-218.872
-0.531,0.104,-0.442,20.386,73.303,-215.210
-0.483,-0.030,-0.458,14.282,62.317,-208.862
-0.419,-0.156,-0.451,9.949,47.607,-200.989
-0.346,-0.277,-0.428,6.470,29.297,-191.956
-0.259,-0.393,-0.405,3.906,7.812,-182.251
-0.149,-0.523,-0.381,3.723,-14.221,-172.119
-0.033,-0.682,-0.363,6.348,-36.316,-162.598
0.071,-0.852,-0.336,10.925,-57.983,-155.762
0.147,-1.017,-0.331,15.808,-80.078,-152.405
0.201,-1.146,-0.311,16.296,-102.295,-149.963
0.212,-1.198,-0.265,6.287,-124.084,-144.897
0.183,-1.202,-0.164,-13.855,-143.677,-134.705
0.166,-1.143,0.028,-37.476,-159.790,-119.690
0.169,-1.043,0.281,-55.115,-173.828,-101.074
0.211,-0.952,0.534,-62.683,-187.622,-81.238
0.317,-0.854,0.824,-63.721,-200.867,-60.608
0.422,-0.755,1.101,-60.791,-212.341,-39.673
0.531,-0.674,1.374,-52.368,-219.849,-20.142
0.585,-0.608,1.569,-39.429,-222.168,-5.005
0.602,-0.536,1.713,-25.208,-216.919,4.272
0.604,-0.483,1.839,-12.939,-204.163,7.568
0.562,-0.410,1.945,-2.686,-186.279,3.601
